2025-07-14 00:50:10 - INFO - Logging is set up.
2025-07-14 00:50:10 - INFO - 
======================================== New DDP Training Session Started ========================================
2025-07-14 00:50:10 - INFO - Using 2 GPUs for training.
2025-07-14 00:50:10 - INFO - Training configuration:
{
  "seed": 42,
  "epochs": 600,
  "batch_size": 2,
  "learning_rate": 0.0001,
  "log_path": "./result/VNet_Multi_V4/LA_8/Training.log",
  "pth_path": "./result/VNet_Multi_V4/LA_8/Pth",
  "tensorboard_path": "./result/VNet_Multi_V4/LA_8/Train",
  "continue_train": false,
  "dataset_path": "./datasets/LA",
  "num_classes": 2,
  "training_num": 8,
  "patch_size": [
    112,
    112,
    80
  ]
}
2025-07-14 00:50:10 - INFO - Ensured model and TensorBoard directories exist.
2025-07-14 00:50:10 - INFO - Process started on device: cuda:0 with seed 42.
2025-07-14 00:50:10 - INFO - TensorBoard writer initialized at: ./result/VNet_Multi_V4/LA_8/Train/20250714-005010
2025-07-14 00:50:10 - INFO - Initializing dataset...
2025-07-14 00:50:10 - INFO - Dataset contains 8 samples.
2025-07-14 00:50:10 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-14 00:50:10 - INFO - Initializing VNet model...
2025-07-14 00:50:10 - INFO - Logging is set up.
2025-07-14 00:50:10 - INFO - Process started on device: cuda:1 with seed 42.
2025-07-14 00:50:10 - INFO - Initializing dataset...
2025-07-14 00:50:10 - INFO - Dataset contains 8 samples.
2025-07-14 00:50:10 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-14 00:50:10 - INFO - Initializing VNet model...
2025-07-14 00:50:11 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-14 00:50:11 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-14 00:50:11 - INFO - Loss function: UnifiedLoss with λ_reg=0.3, weights=[1,1]
2025-07-14 00:50:11 - INFO - Optimizer: AdamW with LR=0.0001
2025-07-14 00:50:11 - INFO - Starting training from epoch 0 to 600...
2025-07-14 00:50:38 - INFO - Epoch 24 finished. Average Training Loss: 1.2356
2025-07-14 00:50:39 - INFO - Epoch 25 finished. Average Training Loss: 1.1865
2025-07-14 00:50:40 - INFO - Epoch 26 finished. Average Training Loss: 1.2861
2025-07-14 00:50:40 - INFO - Epoch 27 finished. Average Training Loss: 1.1362
2025-07-14 00:50:41 - INFO - Epoch 28 finished. Average Training Loss: 1.0585
2025-07-14 00:50:42 - INFO - Epoch 29 finished. Average Training Loss: 1.1574
2025-07-14 00:50:43 - INFO - Epoch 30 finished. Average Training Loss: 1.2855
2025-07-14 00:50:43 - INFO - Epoch 31 finished. Average Training Loss: 1.2420
2025-07-14 00:50:44 - INFO - Epoch 32 finished. Average Training Loss: 0.9733
2025-07-14 00:50:45 - INFO - Epoch 33 finished. Average Training Loss: 1.1270
2025-07-14 00:50:45 - INFO - Epoch 34 finished. Average Training Loss: 0.9772
2025-07-14 00:50:46 - INFO - Epoch 35 finished. Average Training Loss: 1.0632
2025-07-14 00:50:47 - INFO - Epoch 36 finished. Average Training Loss: 1.0813
2025-07-14 00:50:47 - INFO - Epoch 37 finished. Average Training Loss: 1.0071
2025-07-14 00:50:48 - INFO - Epoch 38 finished. Average Training Loss: 0.9688
2025-07-14 00:50:49 - INFO - Epoch 39 finished. Average Training Loss: 1.1381
2025-07-14 00:50:50 - INFO - Epoch 40 finished. Average Training Loss: 1.1185
2025-07-14 00:50:50 - INFO - Saved checkpoint for epoch 40 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_40.pth
2025-07-14 00:50:50 - INFO - Epoch 41 finished. Average Training Loss: 0.9857
2025-07-14 00:50:51 - INFO - Epoch 42 finished. Average Training Loss: 1.1101
2025-07-14 00:50:52 - INFO - Epoch 43 finished. Average Training Loss: 1.0424
2025-07-14 00:50:52 - INFO - Epoch 44 finished. Average Training Loss: 1.0724
2025-07-14 00:50:53 - INFO - Epoch 45 finished. Average Training Loss: 0.9327
2025-07-14 00:50:54 - INFO - Epoch 46 finished. Average Training Loss: 1.0318
2025-07-14 00:50:54 - INFO - Epoch 47 finished. Average Training Loss: 1.0040
2025-07-14 00:50:55 - INFO - Epoch 48 finished. Average Training Loss: 1.0684
2025-07-14 00:50:56 - INFO - Epoch 49 finished. Average Training Loss: 0.8811
2025-07-14 00:50:57 - INFO - Epoch 50 finished. Average Training Loss: 0.9518
2025-07-14 00:50:57 - INFO - Epoch 51 finished. Average Training Loss: 1.0011
2025-07-14 00:50:58 - INFO - Epoch 52 finished. Average Training Loss: 0.8629
2025-07-14 00:50:59 - INFO - Epoch 53 finished. Average Training Loss: 0.9330
2025-07-14 00:50:59 - INFO - Epoch 54 finished. Average Training Loss: 0.9523
2025-07-14 00:51:00 - INFO - Epoch 55 finished. Average Training Loss: 0.9121
2025-07-14 00:51:01 - INFO - Epoch 56 finished. Average Training Loss: 0.8621
2025-07-14 00:51:01 - INFO - Epoch 57 finished. Average Training Loss: 0.9499
2025-07-14 00:51:02 - INFO - Epoch 58 finished. Average Training Loss: 1.0977
2025-07-14 00:51:03 - INFO - Epoch 59 finished. Average Training Loss: 0.7737
2025-07-14 00:51:04 - INFO - Epoch 60 finished. Average Training Loss: 0.8465
2025-07-14 00:51:04 - INFO - Saved checkpoint for epoch 60 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_60.pth
2025-07-14 00:51:04 - INFO - Epoch 61 finished. Average Training Loss: 0.8636
2025-07-14 00:51:05 - INFO - Epoch 62 finished. Average Training Loss: 1.0101
2025-07-14 00:51:06 - INFO - Epoch 63 finished. Average Training Loss: 1.0412
2025-07-14 00:51:06 - INFO - Epoch 64 finished. Average Training Loss: 0.7950
2025-07-14 00:51:07 - INFO - Epoch 65 finished. Average Training Loss: 0.9282
2025-07-14 00:51:08 - INFO - Epoch 66 finished. Average Training Loss: 0.8444
2025-07-14 00:51:09 - INFO - Epoch 67 finished. Average Training Loss: 1.0127
2025-07-14 00:51:09 - INFO - Epoch 68 finished. Average Training Loss: 0.8402
2025-07-14 00:51:10 - INFO - Epoch 69 finished. Average Training Loss: 0.9830
2025-07-14 00:51:11 - INFO - Epoch 70 finished. Average Training Loss: 0.8686
2025-07-14 00:51:11 - INFO - Epoch 71 finished. Average Training Loss: 0.9336
2025-07-14 00:51:12 - INFO - Epoch 72 finished. Average Training Loss: 0.9914
2025-07-14 00:51:13 - INFO - Epoch 73 finished. Average Training Loss: 0.9680
2025-07-14 00:51:14 - INFO - Epoch 74 finished. Average Training Loss: 0.7619
2025-07-14 00:51:15 - INFO - Epoch 75 finished. Average Training Loss: 0.9121
2025-07-14 00:51:16 - INFO - Epoch 76 finished. Average Training Loss: 0.8325
2025-07-14 00:51:17 - INFO - Epoch 77 finished. Average Training Loss: 0.8344
2025-07-14 00:51:19 - INFO - Epoch 78 finished. Average Training Loss: 0.8315
2025-07-14 00:51:20 - INFO - Epoch 79 finished. Average Training Loss: 0.8594
2025-07-14 00:51:21 - INFO - Epoch 80 finished. Average Training Loss: 0.8200
2025-07-14 00:51:21 - INFO - Saved checkpoint for epoch 80 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_80.pth
2025-07-14 00:51:22 - INFO - Epoch 81 finished. Average Training Loss: 0.7997
2025-07-14 00:51:23 - INFO - Epoch 82 finished. Average Training Loss: 0.8570
2025-07-14 00:51:24 - INFO - Epoch 83 finished. Average Training Loss: 0.7665
2025-07-14 00:51:26 - INFO - Epoch 84 finished. Average Training Loss: 0.8057
2025-07-14 00:51:27 - INFO - Epoch 85 finished. Average Training Loss: 0.7217
2025-07-14 00:51:28 - INFO - Epoch 86 finished. Average Training Loss: 0.7460
2025-07-14 00:51:29 - INFO - Epoch 87 finished. Average Training Loss: 0.8755
2025-07-14 00:51:30 - INFO - Epoch 88 finished. Average Training Loss: 0.8295
2025-07-14 00:51:31 - INFO - Epoch 89 finished. Average Training Loss: 0.9562
2025-07-14 00:51:32 - INFO - Epoch 90 finished. Average Training Loss: 0.9470
2025-07-14 00:51:33 - INFO - Epoch 91 finished. Average Training Loss: 0.7519
2025-07-14 00:51:34 - INFO - Epoch 92 finished. Average Training Loss: 0.8159
2025-07-14 00:51:35 - INFO - Epoch 93 finished. Average Training Loss: 0.8873
2025-07-14 00:51:36 - INFO - Epoch 94 finished. Average Training Loss: 0.9406
2025-07-14 00:51:37 - INFO - Epoch 95 finished. Average Training Loss: 0.9219
2025-07-14 00:51:38 - INFO - Epoch 96 finished. Average Training Loss: 0.8747
2025-07-14 00:51:40 - INFO - Epoch 97 finished. Average Training Loss: 0.9638
2025-07-14 00:51:40 - INFO - Epoch 98 finished. Average Training Loss: 0.7673
2025-07-14 00:51:41 - INFO - Epoch 99 finished. Average Training Loss: 0.8606
2025-07-14 00:51:43 - INFO - Epoch 100 finished. Average Training Loss: 0.8298
2025-07-14 00:51:43 - INFO - Saved checkpoint for epoch 100 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_100.pth
2025-07-14 00:51:44 - INFO - Epoch 101 finished. Average Training Loss: 0.8076
2025-07-14 00:51:45 - INFO - Epoch 102 finished. Average Training Loss: 0.9300
2025-07-14 00:51:46 - INFO - Epoch 103 finished. Average Training Loss: 0.8624
2025-07-14 00:51:47 - INFO - Epoch 104 finished. Average Training Loss: 0.8994
2025-07-14 00:51:48 - INFO - Epoch 105 finished. Average Training Loss: 0.8697
2025-07-14 00:51:49 - INFO - Epoch 106 finished. Average Training Loss: 0.9181
2025-07-14 00:51:50 - INFO - Epoch 107 finished. Average Training Loss: 0.7864
2025-07-14 00:51:51 - INFO - Epoch 108 finished. Average Training Loss: 0.9351
2025-07-14 00:51:52 - INFO - Epoch 109 finished. Average Training Loss: 0.8082
2025-07-14 00:51:53 - INFO - Epoch 110 finished. Average Training Loss: 0.8525
2025-07-14 00:51:54 - INFO - Epoch 111 finished. Average Training Loss: 0.7998
2025-07-14 00:51:55 - INFO - Epoch 112 finished. Average Training Loss: 0.6970
2025-07-14 00:51:56 - INFO - Epoch 113 finished. Average Training Loss: 0.8564
2025-07-14 00:51:57 - INFO - Epoch 114 finished. Average Training Loss: 0.7700
2025-07-14 00:51:59 - INFO - Epoch 115 finished. Average Training Loss: 0.9646
2025-07-14 00:52:00 - INFO - Epoch 116 finished. Average Training Loss: 0.6159
2025-07-14 00:52:01 - INFO - Epoch 117 finished. Average Training Loss: 0.8049
2025-07-14 00:52:02 - INFO - Epoch 118 finished. Average Training Loss: 0.6036
2025-07-14 00:52:03 - INFO - Epoch 119 finished. Average Training Loss: 0.8911
2025-07-14 00:52:04 - INFO - Epoch 120 finished. Average Training Loss: 0.8419
2025-07-14 00:52:04 - INFO - Saved checkpoint for epoch 120 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_120.pth
2025-07-14 00:52:05 - INFO - Epoch 121 finished. Average Training Loss: 0.8023
2025-07-14 00:52:06 - INFO - Epoch 122 finished. Average Training Loss: 0.6755
2025-07-14 00:52:07 - INFO - Epoch 123 finished. Average Training Loss: 0.8912
2025-07-14 00:52:08 - INFO - Epoch 124 finished. Average Training Loss: 0.6188
2025-07-14 00:52:09 - INFO - Epoch 125 finished. Average Training Loss: 0.7462
2025-07-14 00:52:10 - INFO - Epoch 126 finished. Average Training Loss: 0.6290
2025-07-14 00:52:11 - INFO - Epoch 127 finished. Average Training Loss: 0.7250
2025-07-14 00:52:12 - INFO - Epoch 128 finished. Average Training Loss: 0.7463
2025-07-14 00:52:14 - INFO - Epoch 129 finished. Average Training Loss: 0.7389
2025-07-14 00:52:15 - INFO - Epoch 130 finished. Average Training Loss: 0.8849
2025-07-14 00:52:16 - INFO - Epoch 131 finished. Average Training Loss: 0.7189
2025-07-14 00:52:17 - INFO - Epoch 132 finished. Average Training Loss: 0.8035
2025-07-14 00:52:18 - INFO - Epoch 133 finished. Average Training Loss: 0.6444
2025-07-14 00:52:19 - INFO - Epoch 134 finished. Average Training Loss: 0.6711
2025-07-14 00:52:20 - INFO - Epoch 135 finished. Average Training Loss: 0.6085
2025-07-14 00:52:21 - INFO - Epoch 136 finished. Average Training Loss: 0.5646
2025-07-14 00:52:22 - INFO - Epoch 137 finished. Average Training Loss: 0.7241
2025-07-14 00:52:23 - INFO - Epoch 138 finished. Average Training Loss: 0.7433
2025-07-14 00:52:24 - INFO - Epoch 139 finished. Average Training Loss: 0.7813
2025-07-14 00:52:25 - INFO - Epoch 140 finished. Average Training Loss: 0.7384
2025-07-14 00:52:26 - INFO - Saved checkpoint for epoch 140 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_140.pth
2025-07-14 00:52:26 - INFO - Epoch 141 finished. Average Training Loss: 0.9042
2025-07-14 00:52:28 - INFO - Epoch 142 finished. Average Training Loss: 0.7111
2025-07-14 00:52:29 - INFO - Epoch 143 finished. Average Training Loss: 0.6811
2025-07-14 00:52:30 - INFO - Epoch 144 finished. Average Training Loss: 0.8226
2025-07-14 00:52:31 - INFO - Epoch 145 finished. Average Training Loss: 0.7027
2025-07-14 00:52:32 - INFO - Epoch 146 finished. Average Training Loss: 0.6779
2025-07-14 00:52:33 - INFO - Epoch 147 finished. Average Training Loss: 0.7104
2025-07-14 00:52:34 - INFO - Epoch 148 finished. Average Training Loss: 0.7993
2025-07-14 00:52:35 - INFO - Epoch 149 finished. Average Training Loss: 0.7101
2025-07-14 00:52:36 - INFO - Epoch 150 finished. Average Training Loss: 0.6416
2025-07-14 00:52:37 - INFO - Epoch 151 finished. Average Training Loss: 0.7504
2025-07-14 00:52:38 - INFO - Epoch 152 finished. Average Training Loss: 0.7497
2025-07-14 00:52:40 - INFO - Epoch 153 finished. Average Training Loss: 0.7313
2025-07-14 00:52:40 - INFO - Epoch 154 finished. Average Training Loss: 0.5670
2025-07-14 00:52:42 - INFO - Epoch 155 finished. Average Training Loss: 0.7789
2025-07-14 00:52:43 - INFO - Epoch 156 finished. Average Training Loss: 0.7869
2025-07-14 00:52:44 - INFO - Epoch 157 finished. Average Training Loss: 0.9256
2025-07-14 00:52:45 - INFO - Epoch 158 finished. Average Training Loss: 0.6550
2025-07-14 00:52:46 - INFO - Epoch 159 finished. Average Training Loss: 0.8180
2025-07-14 00:52:47 - INFO - Epoch 160 finished. Average Training Loss: 0.7039
2025-07-14 00:52:47 - INFO - Saved checkpoint for epoch 160 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_160.pth
2025-07-14 00:52:48 - INFO - Epoch 161 finished. Average Training Loss: 0.7366
2025-07-14 00:52:49 - INFO - Epoch 162 finished. Average Training Loss: 0.5531
2025-07-14 00:52:50 - INFO - Epoch 163 finished. Average Training Loss: 0.7040
2025-07-14 00:52:51 - INFO - Epoch 164 finished. Average Training Loss: 0.6383
2025-07-14 00:52:52 - INFO - Epoch 165 finished. Average Training Loss: 0.6159
2025-07-14 00:52:53 - INFO - Epoch 166 finished. Average Training Loss: 0.7704
2025-07-14 00:52:55 - INFO - Epoch 167 finished. Average Training Loss: 0.7449
2025-07-14 00:52:56 - INFO - Epoch 168 finished. Average Training Loss: 0.8867
2025-07-14 00:52:57 - INFO - Epoch 169 finished. Average Training Loss: 0.7810
2025-07-14 00:52:58 - INFO - Epoch 170 finished. Average Training Loss: 0.6912
2025-07-14 00:52:59 - INFO - Epoch 171 finished. Average Training Loss: 0.7215
2025-07-14 00:53:00 - INFO - Epoch 172 finished. Average Training Loss: 0.9136
2025-07-14 00:53:01 - INFO - Epoch 173 finished. Average Training Loss: 0.6771
2025-07-14 00:53:02 - INFO - Epoch 174 finished. Average Training Loss: 0.7146
2025-07-14 00:53:03 - INFO - Epoch 175 finished. Average Training Loss: 0.7104
2025-07-14 00:53:04 - INFO - Epoch 176 finished. Average Training Loss: 0.6564
2025-07-14 00:53:05 - INFO - Epoch 177 finished. Average Training Loss: 0.5811
2025-07-14 00:53:06 - INFO - Epoch 178 finished. Average Training Loss: 0.5021
2025-07-14 00:53:07 - INFO - Epoch 179 finished. Average Training Loss: 0.7253
2025-07-14 00:53:09 - INFO - Epoch 180 finished. Average Training Loss: 0.8453
2025-07-14 00:53:09 - INFO - Saved checkpoint for epoch 180 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_180.pth
2025-07-14 00:53:10 - INFO - Epoch 181 finished. Average Training Loss: 0.7654
2025-07-14 00:53:11 - INFO - Epoch 182 finished. Average Training Loss: 0.6787
2025-07-14 00:53:12 - INFO - Epoch 183 finished. Average Training Loss: 0.5963
2025-07-14 00:53:13 - INFO - Epoch 184 finished. Average Training Loss: 0.7090
2025-07-14 00:53:14 - INFO - Epoch 185 finished. Average Training Loss: 0.6809
2025-07-14 00:53:15 - INFO - Epoch 186 finished. Average Training Loss: 0.6259
2025-07-14 00:53:16 - INFO - Epoch 187 finished. Average Training Loss: 0.6402
2025-07-14 00:53:17 - INFO - Epoch 188 finished. Average Training Loss: 0.7280
2025-07-14 00:53:18 - INFO - Epoch 189 finished. Average Training Loss: 0.5348
2025-07-14 00:53:19 - INFO - Epoch 190 finished. Average Training Loss: 0.7482
2025-07-14 00:53:21 - INFO - Epoch 191 finished. Average Training Loss: 0.7462
2025-07-14 00:53:22 - INFO - Epoch 192 finished. Average Training Loss: 0.7428
2025-07-14 00:53:23 - INFO - Epoch 193 finished. Average Training Loss: 0.6609
2025-07-14 00:53:24 - INFO - Epoch 194 finished. Average Training Loss: 0.6175
2025-07-14 00:53:25 - INFO - Epoch 195 finished. Average Training Loss: 0.8308
2025-07-14 00:53:26 - INFO - Epoch 196 finished. Average Training Loss: 0.8456
2025-07-14 00:53:27 - INFO - Epoch 197 finished. Average Training Loss: 0.7243
2025-07-14 00:53:28 - INFO - Epoch 198 finished. Average Training Loss: 0.5107
2025-07-14 00:53:29 - INFO - Epoch 199 finished. Average Training Loss: 0.7950
2025-07-14 00:53:30 - INFO - Epoch 200 finished. Average Training Loss: 0.6598
2025-07-14 00:53:30 - INFO - Saved checkpoint for epoch 200 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_200.pth
2025-07-14 00:53:32 - INFO - Epoch 201 finished. Average Training Loss: 0.8077
2025-07-14 00:53:33 - INFO - Epoch 202 finished. Average Training Loss: 0.7963
2025-07-14 00:53:34 - INFO - Epoch 203 finished. Average Training Loss: 0.9517
2025-07-14 00:53:35 - INFO - Epoch 204 finished. Average Training Loss: 0.6665
2025-07-14 00:53:36 - INFO - Epoch 205 finished. Average Training Loss: 0.5865
2025-07-14 00:53:37 - INFO - Epoch 206 finished. Average Training Loss: 0.5970
2025-07-14 00:53:38 - INFO - Epoch 207 finished. Average Training Loss: 0.7922
2025-07-14 00:53:39 - INFO - Epoch 208 finished. Average Training Loss: 0.6482
2025-07-14 00:53:40 - INFO - Epoch 209 finished. Average Training Loss: 0.4990
2025-07-14 00:53:42 - INFO - Epoch 210 finished. Average Training Loss: 0.6309
2025-07-14 00:53:42 - INFO - Epoch 211 finished. Average Training Loss: 0.7652
2025-07-14 00:53:44 - INFO - Epoch 212 finished. Average Training Loss: 0.6068
2025-07-14 00:53:45 - INFO - Epoch 213 finished. Average Training Loss: 0.7818
2025-07-14 00:53:46 - INFO - Epoch 214 finished. Average Training Loss: 0.6194
2025-07-14 00:53:47 - INFO - Epoch 215 finished. Average Training Loss: 0.6465
2025-07-14 00:53:48 - INFO - Epoch 216 finished. Average Training Loss: 0.7202
2025-07-14 00:53:49 - INFO - Epoch 217 finished. Average Training Loss: 0.7010
2025-07-14 00:53:50 - INFO - Epoch 218 finished. Average Training Loss: 0.6989
2025-07-14 00:53:51 - INFO - Epoch 219 finished. Average Training Loss: 0.7050
2025-07-14 00:53:52 - INFO - Epoch 220 finished. Average Training Loss: 0.7829
2025-07-14 00:53:52 - INFO - Saved checkpoint for epoch 220 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_220.pth
2025-07-14 00:53:54 - INFO - Epoch 221 finished. Average Training Loss: 0.6835
2025-07-14 00:53:54 - INFO - Epoch 222 finished. Average Training Loss: 0.8312
2025-07-14 00:53:56 - INFO - Epoch 223 finished. Average Training Loss: 0.6344
2025-07-14 00:53:57 - INFO - Epoch 224 finished. Average Training Loss: 0.5690
2025-07-14 00:53:58 - INFO - Epoch 225 finished. Average Training Loss: 0.8794
2025-07-14 00:53:59 - INFO - Epoch 226 finished. Average Training Loss: 0.6722
2025-07-14 00:54:00 - INFO - Epoch 227 finished. Average Training Loss: 0.5715
2025-07-14 00:54:01 - INFO - Epoch 228 finished. Average Training Loss: 0.8451
2025-07-14 00:54:02 - INFO - Epoch 229 finished. Average Training Loss: 0.6194
2025-07-14 00:54:03 - INFO - Epoch 230 finished. Average Training Loss: 0.6799
2025-07-14 00:54:04 - INFO - Epoch 231 finished. Average Training Loss: 0.5805
2025-07-14 00:54:05 - INFO - Epoch 232 finished. Average Training Loss: 0.6740
2025-07-14 00:54:06 - INFO - Epoch 233 finished. Average Training Loss: 0.7513
2025-07-14 00:54:08 - INFO - Epoch 234 finished. Average Training Loss: 0.5881
2025-07-14 00:54:08 - INFO - Epoch 235 finished. Average Training Loss: 0.7256
2025-07-14 00:54:10 - INFO - Epoch 236 finished. Average Training Loss: 0.5394
2025-07-14 00:54:11 - INFO - Epoch 237 finished. Average Training Loss: 0.6040
2025-07-14 00:54:12 - INFO - Epoch 238 finished. Average Training Loss: 0.7556
2025-07-14 00:54:13 - INFO - Epoch 239 finished. Average Training Loss: 0.6101
2025-07-14 00:54:14 - INFO - Epoch 240 finished. Average Training Loss: 0.6523
2025-07-14 00:54:14 - INFO - Saved checkpoint for epoch 240 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_240.pth
2025-07-14 00:54:15 - INFO - Epoch 241 finished. Average Training Loss: 0.5953
2025-07-14 00:54:16 - INFO - Epoch 242 finished. Average Training Loss: 0.6619
2025-07-14 00:54:17 - INFO - Epoch 243 finished. Average Training Loss: 0.6040
2025-07-14 00:54:18 - INFO - Epoch 244 finished. Average Training Loss: 0.6077
2025-07-14 00:54:20 - INFO - Epoch 245 finished. Average Training Loss: 0.5994
2025-07-14 00:54:20 - INFO - Epoch 246 finished. Average Training Loss: 0.8531
2025-07-14 00:54:22 - INFO - Epoch 247 finished. Average Training Loss: 0.4930
2025-07-14 00:54:23 - INFO - Epoch 248 finished. Average Training Loss: 0.4951
2025-07-14 00:54:24 - INFO - Epoch 249 finished. Average Training Loss: 0.5863
2025-07-14 00:54:25 - INFO - Epoch 250 finished. Average Training Loss: 0.7203
2025-07-14 00:54:26 - INFO - Epoch 251 finished. Average Training Loss: 0.7611
2025-07-14 00:54:27 - INFO - Epoch 252 finished. Average Training Loss: 0.6221
2025-07-14 00:54:28 - INFO - Epoch 253 finished. Average Training Loss: 0.6486
2025-07-14 00:54:29 - INFO - Epoch 254 finished. Average Training Loss: 0.6784
2025-07-14 00:54:30 - INFO - Epoch 255 finished. Average Training Loss: 0.6775
2025-07-14 00:54:31 - INFO - Epoch 256 finished. Average Training Loss: 0.7600
2025-07-14 00:54:32 - INFO - Epoch 257 finished. Average Training Loss: 0.8347
2025-07-14 00:54:33 - INFO - Epoch 258 finished. Average Training Loss: 0.4793
2025-07-14 00:54:34 - INFO - Epoch 259 finished. Average Training Loss: 0.5677
2025-07-14 00:54:35 - INFO - Epoch 260 finished. Average Training Loss: 0.4457
2025-07-14 00:54:36 - INFO - Saved checkpoint for epoch 260 to ./result/VNet_Multi_V4/LA_8/Pth/model_epoch_260.pth
2025-07-14 00:54:37 - INFO - Epoch 261 finished. Average Training Loss: 0.6686
2025-07-14 00:54:38 - INFO - Epoch 262 finished. Average Training Loss: 0.5509
2025-07-14 00:54:39 - INFO - Epoch 263 finished. Average Training Loss: 0.6409
