2025-07-04 21:54:40 - INFO - Logging is set up.
2025-07-04 21:54:40 - INFO - 
======================================== New DDP Training Session Started ========================================
2025-07-04 21:54:40 - INFO - Using 2 GPUs for training.
2025-07-04 21:54:40 - INFO - Training configuration:
{
  "seed": 42,
  "epochs": 600,
  "batch_size": 2,
  "learning_rate": 0.0001,
  "log_path": "./result/VNet_Multi_V3/LA_8/Training.log",
  "pth_path": "./result/VNet_Multi_V3/LA_8/Pth",
  "tensorboard_path": "./result/VNet_Multi_V3/LA_8/Train",
  "continue_train": false,
  "dataset_path": "./datasets/LA",
  "num_classes": 2,
  "training_num": 8,
  "patch_size": [
    112,
    112,
    80
  ]
}
2025-07-04 21:54:40 - INFO - Ensured model and TensorBoard directories exist.
2025-07-04 21:54:40 - INFO - Process started on device: cuda:0 with seed 42.
2025-07-04 21:54:40 - INFO - TensorBoard writer initialized at: ./result/VNet_Multi_V3/LA_8/Train/20250704-215440
2025-07-04 21:54:40 - INFO - Initializing dataset...
2025-07-04 21:54:40 - INFO - Dataset contains 8 samples.
2025-07-04 21:54:40 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-04 21:54:40 - INFO - Initializing VNet model...
2025-07-04 21:54:41 - INFO - Logging is set up.
2025-07-04 21:54:41 - INFO - Process started on device: cuda:1 with seed 42.
2025-07-04 21:54:41 - INFO - Initializing dataset...
2025-07-04 21:54:41 - INFO - Dataset contains 8 samples.
2025-07-04 21:54:41 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-04 21:54:41 - INFO - Initializing VNet model...
2025-07-04 21:54:41 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-04 21:54:41 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-04 21:54:41 - INFO - Loss function: UnifiedLoss with λ_reg=0.3, weights=[1,1]
2025-07-04 21:54:41 - INFO - Optimizer: AdamW with LR=0.0001
2025-07-04 21:54:41 - INFO - Starting training from epoch 0 to 600...
2025-07-04 21:57:19 - INFO - Epoch 67 finished. Average Training Loss: 0.4362
2025-07-04 21:57:21 - INFO - Epoch 68 finished. Average Training Loss: 0.2542
2025-07-04 21:57:23 - INFO - Epoch 69 finished. Average Training Loss: 0.3355
2025-07-04 21:57:25 - INFO - Epoch 70 finished. Average Training Loss: 0.3410
2025-07-04 21:57:27 - INFO - Epoch 71 finished. Average Training Loss: 0.5537
2025-07-04 21:57:29 - INFO - Epoch 72 finished. Average Training Loss: 0.4732
2025-07-04 21:57:31 - INFO - Epoch 73 finished. Average Training Loss: 0.4275
2025-07-04 21:57:33 - INFO - Epoch 74 finished. Average Training Loss: 0.3248
2025-07-04 21:57:35 - INFO - Epoch 75 finished. Average Training Loss: 0.3132
2025-07-04 21:57:36 - INFO - Epoch 76 finished. Average Training Loss: 0.3066
2025-07-04 21:57:38 - INFO - Epoch 77 finished. Average Training Loss: 0.2572
2025-07-04 21:57:40 - INFO - Epoch 78 finished. Average Training Loss: 0.4544
2025-07-04 21:57:42 - INFO - Epoch 79 finished. Average Training Loss: 0.3069
2025-07-04 21:57:44 - INFO - Epoch 80 finished. Average Training Loss: 0.4236
2025-07-04 21:57:45 - INFO - Saved checkpoint for epoch 80 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_80.pth
2025-07-04 21:57:46 - INFO - Epoch 81 finished. Average Training Loss: 0.3937
2025-07-04 21:57:48 - INFO - Epoch 82 finished. Average Training Loss: 0.2963
2025-07-04 21:57:51 - INFO - Epoch 83 finished. Average Training Loss: 0.3341
2025-07-04 21:57:52 - INFO - Epoch 84 finished. Average Training Loss: 0.2313
2025-07-04 21:57:54 - INFO - Epoch 85 finished. Average Training Loss: 0.3117
2025-07-04 21:57:56 - INFO - Epoch 86 finished. Average Training Loss: 0.2350
2025-07-04 21:57:58 - INFO - Epoch 87 finished. Average Training Loss: 0.4683
2025-07-04 21:58:00 - INFO - Epoch 88 finished. Average Training Loss: 0.2983
2025-07-04 21:58:02 - INFO - Epoch 89 finished. Average Training Loss: 0.2923
2025-07-04 21:58:04 - INFO - Epoch 90 finished. Average Training Loss: 0.3159
2025-07-04 21:58:05 - INFO - Epoch 91 finished. Average Training Loss: 0.2644
2025-07-04 21:58:08 - INFO - Epoch 92 finished. Average Training Loss: 0.4793
2025-07-04 21:58:10 - INFO - Epoch 93 finished. Average Training Loss: 0.2760
2025-07-04 21:58:11 - INFO - Epoch 94 finished. Average Training Loss: 0.4037
2025-07-04 21:58:13 - INFO - Epoch 95 finished. Average Training Loss: 0.4467
2025-07-04 21:58:15 - INFO - Epoch 96 finished. Average Training Loss: 0.2626
2025-07-04 21:58:17 - INFO - Epoch 97 finished. Average Training Loss: 0.4250
2025-07-04 21:58:19 - INFO - Epoch 98 finished. Average Training Loss: 0.2471
2025-07-04 21:58:21 - INFO - Epoch 99 finished. Average Training Loss: 0.2097
2025-07-04 21:58:23 - INFO - Epoch 100 finished. Average Training Loss: 0.3484
2025-07-04 21:58:23 - INFO - Saved checkpoint for epoch 100 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_100.pth
2025-07-04 21:58:26 - INFO - Epoch 101 finished. Average Training Loss: 0.2562
2025-07-04 21:58:27 - INFO - Epoch 102 finished. Average Training Loss: 0.3944
2025-07-04 21:58:29 - INFO - Epoch 103 finished. Average Training Loss: 0.3720
2025-07-04 21:58:31 - INFO - Epoch 104 finished. Average Training Loss: 0.3686
2025-07-04 21:58:33 - INFO - Epoch 105 finished. Average Training Loss: 0.3700
2025-07-04 21:58:35 - INFO - Epoch 106 finished. Average Training Loss: 0.2686
2025-07-04 21:58:37 - INFO - Epoch 107 finished. Average Training Loss: 0.2862
2025-07-04 21:58:39 - INFO - Epoch 108 finished. Average Training Loss: 0.3203
2025-07-04 21:58:41 - INFO - Epoch 109 finished. Average Training Loss: 0.2784
2025-07-04 21:58:43 - INFO - Epoch 110 finished. Average Training Loss: 0.3167
2025-07-04 21:58:45 - INFO - Epoch 111 finished. Average Training Loss: 0.3854
2025-07-04 21:58:46 - INFO - Epoch 112 finished. Average Training Loss: 0.2235
2025-07-04 21:58:49 - INFO - Epoch 113 finished. Average Training Loss: 0.3635
2025-07-04 21:58:50 - INFO - Epoch 114 finished. Average Training Loss: 0.2971
2025-07-04 21:58:52 - INFO - Epoch 115 finished. Average Training Loss: 0.3778
2025-07-04 21:58:54 - INFO - Epoch 116 finished. Average Training Loss: 0.3030
2025-07-04 21:58:56 - INFO - Epoch 117 finished. Average Training Loss: 0.2971
2025-07-04 21:58:58 - INFO - Epoch 118 finished. Average Training Loss: 0.2597
2025-07-04 21:59:00 - INFO - Epoch 119 finished. Average Training Loss: 0.2842
2025-07-04 21:59:02 - INFO - Epoch 120 finished. Average Training Loss: 0.2906
2025-07-04 21:59:02 - INFO - Saved checkpoint for epoch 120 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_120.pth
2025-07-04 21:59:04 - INFO - Epoch 121 finished. Average Training Loss: 0.3356
2025-07-04 21:59:06 - INFO - Epoch 122 finished. Average Training Loss: 0.2912
2025-07-04 21:59:08 - INFO - Epoch 123 finished. Average Training Loss: 0.2768
2025-07-04 21:59:10 - INFO - Epoch 124 finished. Average Training Loss: 0.2505
2025-07-04 21:59:12 - INFO - Epoch 125 finished. Average Training Loss: 0.2591
2025-07-04 21:59:14 - INFO - Epoch 126 finished. Average Training Loss: 0.1863
2025-07-04 21:59:15 - INFO - Epoch 127 finished. Average Training Loss: 0.1943
2025-07-04 21:59:17 - INFO - Epoch 128 finished. Average Training Loss: 0.1622
2025-07-04 21:59:20 - INFO - Epoch 129 finished. Average Training Loss: 0.3418
2025-07-04 21:59:21 - INFO - Epoch 130 finished. Average Training Loss: 0.2895
2025-07-04 21:59:23 - INFO - Epoch 131 finished. Average Training Loss: 0.2347
2025-07-04 21:59:25 - INFO - Epoch 132 finished. Average Training Loss: 0.2019
2025-07-04 21:59:27 - INFO - Epoch 133 finished. Average Training Loss: 0.2323
2025-07-04 21:59:29 - INFO - Epoch 134 finished. Average Training Loss: 0.1529
2025-07-04 21:59:31 - INFO - Epoch 135 finished. Average Training Loss: 0.2631
2025-07-04 21:59:33 - INFO - Epoch 136 finished. Average Training Loss: 0.2191
2025-07-04 21:59:34 - INFO - Epoch 137 finished. Average Training Loss: 0.2580
2025-07-04 21:59:37 - INFO - Epoch 138 finished. Average Training Loss: 0.1984
2025-07-04 21:59:39 - INFO - Epoch 139 finished. Average Training Loss: 0.2295
2025-07-04 21:59:40 - INFO - Epoch 140 finished. Average Training Loss: 0.2477
2025-07-04 21:59:41 - INFO - Saved checkpoint for epoch 140 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_140.pth
2025-07-04 21:59:43 - INFO - Epoch 141 finished. Average Training Loss: 0.3194
2025-07-04 21:59:45 - INFO - Epoch 142 finished. Average Training Loss: 0.3201
2025-07-04 21:59:47 - INFO - Epoch 143 finished. Average Training Loss: 0.2101
2025-07-04 21:59:49 - INFO - Epoch 144 finished. Average Training Loss: 0.2964
2025-07-04 21:59:50 - INFO - Epoch 145 finished. Average Training Loss: 0.3017
2025-07-04 21:59:53 - INFO - Epoch 146 finished. Average Training Loss: 0.2147
2025-07-04 21:59:54 - INFO - Epoch 147 finished. Average Training Loss: 0.1700
2025-07-04 21:59:56 - INFO - Epoch 148 finished. Average Training Loss: 0.2021
2025-07-04 21:59:58 - INFO - Epoch 149 finished. Average Training Loss: 0.2270
2025-07-04 22:00:00 - INFO - Epoch 150 finished. Average Training Loss: 0.2680
2025-07-04 22:00:02 - INFO - Epoch 151 finished. Average Training Loss: 0.2201
2025-07-04 22:00:04 - INFO - Epoch 152 finished. Average Training Loss: 0.2812
2025-07-04 22:00:06 - INFO - Epoch 153 finished. Average Training Loss: 0.2014
2025-07-04 22:00:08 - INFO - Epoch 154 finished. Average Training Loss: 0.1732
2025-07-04 22:00:10 - INFO - Epoch 155 finished. Average Training Loss: 0.2379
2025-07-04 22:00:12 - INFO - Epoch 156 finished. Average Training Loss: 0.1849
2025-07-04 22:00:14 - INFO - Epoch 157 finished. Average Training Loss: 0.1922
2025-07-04 22:00:15 - INFO - Epoch 158 finished. Average Training Loss: 0.1624
2025-07-04 22:00:18 - INFO - Epoch 159 finished. Average Training Loss: 0.2673
2025-07-04 22:00:19 - INFO - Epoch 160 finished. Average Training Loss: 0.2202
2025-07-04 22:00:20 - INFO - Saved checkpoint for epoch 160 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_160.pth
2025-07-04 22:00:21 - INFO - Epoch 161 finished. Average Training Loss: 0.2233
2025-07-04 22:00:24 - INFO - Epoch 162 finished. Average Training Loss: 0.1554
2025-07-04 22:00:25 - INFO - Epoch 163 finished. Average Training Loss: 0.1735
2025-07-04 22:00:27 - INFO - Epoch 164 finished. Average Training Loss: 0.1965
2025-07-04 22:00:29 - INFO - Epoch 165 finished. Average Training Loss: 0.1602
2025-07-04 22:00:31 - INFO - Epoch 166 finished. Average Training Loss: 0.1842
2025-07-04 22:00:33 - INFO - Epoch 167 finished. Average Training Loss: 0.1263
2025-07-04 22:00:35 - INFO - Epoch 168 finished. Average Training Loss: 0.2712
2025-07-04 22:00:37 - INFO - Epoch 169 finished. Average Training Loss: 0.1454
2025-07-04 22:00:39 - INFO - Epoch 170 finished. Average Training Loss: 0.1960
2025-07-04 22:00:41 - INFO - Epoch 171 finished. Average Training Loss: 0.1613
2025-07-04 22:00:43 - INFO - Epoch 172 finished. Average Training Loss: 0.1308
2025-07-04 22:00:44 - INFO - Epoch 173 finished. Average Training Loss: 0.1563
2025-07-04 22:00:46 - INFO - Epoch 174 finished. Average Training Loss: 0.1574
2025-07-04 22:00:48 - INFO - Epoch 175 finished. Average Training Loss: 0.1883
2025-07-04 22:00:50 - INFO - Epoch 176 finished. Average Training Loss: 0.2407
2025-07-04 22:00:52 - INFO - Epoch 177 finished. Average Training Loss: 0.1278
2025-07-04 22:00:54 - INFO - Epoch 178 finished. Average Training Loss: 0.1627
2025-07-04 22:00:56 - INFO - Epoch 179 finished. Average Training Loss: 0.1529
2025-07-04 22:00:57 - INFO - Epoch 180 finished. Average Training Loss: 0.1399
2025-07-04 22:00:58 - INFO - Saved checkpoint for epoch 180 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_180.pth
2025-07-04 22:01:00 - INFO - Epoch 181 finished. Average Training Loss: 0.2576
2025-07-04 22:01:02 - INFO - Epoch 182 finished. Average Training Loss: 0.0493
2025-07-04 22:01:03 - INFO - Epoch 183 finished. Average Training Loss: 0.1090
2025-07-04 22:01:05 - INFO - Epoch 184 finished. Average Training Loss: 0.1462
2025-07-04 22:01:07 - INFO - Epoch 185 finished. Average Training Loss: 0.1878
2025-07-04 22:01:09 - INFO - Epoch 186 finished. Average Training Loss: 0.0762
2025-07-04 22:01:11 - INFO - Epoch 187 finished. Average Training Loss: 0.2669
2025-07-04 22:01:13 - INFO - Epoch 188 finished. Average Training Loss: 0.0516
2025-07-04 22:01:15 - INFO - Epoch 189 finished. Average Training Loss: 0.0508
2025-07-04 22:01:17 - INFO - Epoch 190 finished. Average Training Loss: 0.1904
2025-07-04 22:01:19 - INFO - Epoch 191 finished. Average Training Loss: 0.2405
2025-07-04 22:01:21 - INFO - Epoch 192 finished. Average Training Loss: 0.1331
2025-07-04 22:01:22 - INFO - Epoch 193 finished. Average Training Loss: 0.0978
2025-07-04 22:01:25 - INFO - Epoch 194 finished. Average Training Loss: 0.1274
2025-07-04 22:01:27 - INFO - Epoch 195 finished. Average Training Loss: 0.1598
2025-07-04 22:01:28 - INFO - Epoch 196 finished. Average Training Loss: 0.1641
2025-07-04 22:01:30 - INFO - Epoch 197 finished. Average Training Loss: 0.1411
2025-07-04 22:01:32 - INFO - Epoch 198 finished. Average Training Loss: 0.2109
2025-07-04 22:01:34 - INFO - Epoch 199 finished. Average Training Loss: 0.0784
2025-07-04 22:01:36 - INFO - Epoch 200 finished. Average Training Loss: 0.0937
2025-07-04 22:01:37 - INFO - Saved checkpoint for epoch 200 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_200.pth
2025-07-04 22:01:38 - INFO - Epoch 201 finished. Average Training Loss: 0.2668
2025-07-04 22:01:40 - INFO - Epoch 202 finished. Average Training Loss: 0.2091
2025-07-04 22:01:42 - INFO - Epoch 203 finished. Average Training Loss: 0.2598
2025-07-04 22:01:44 - INFO - Epoch 204 finished. Average Training Loss: 0.1786
2025-07-04 22:01:46 - INFO - Epoch 205 finished. Average Training Loss: 0.1545
2025-07-04 22:01:48 - INFO - Epoch 206 finished. Average Training Loss: 0.1368
2025-07-04 22:01:50 - INFO - Epoch 207 finished. Average Training Loss: 0.1760
2025-07-04 22:01:52 - INFO - Epoch 208 finished. Average Training Loss: 0.1863
2025-07-04 22:01:54 - INFO - Epoch 209 finished. Average Training Loss: 0.0640
2025-07-04 22:01:56 - INFO - Epoch 210 finished. Average Training Loss: 0.1517
2025-07-04 22:01:57 - INFO - Epoch 211 finished. Average Training Loss: 0.1857
2025-07-04 22:02:00 - INFO - Epoch 212 finished. Average Training Loss: 0.0782
2025-07-04 22:02:01 - INFO - Epoch 213 finished. Average Training Loss: 0.1938
2025-07-04 22:02:03 - INFO - Epoch 214 finished. Average Training Loss: 0.2296
2025-07-04 22:02:05 - INFO - Epoch 215 finished. Average Training Loss: 0.0531
2025-07-04 22:02:07 - INFO - Epoch 216 finished. Average Training Loss: 0.1371
2025-07-04 22:02:09 - INFO - Epoch 217 finished. Average Training Loss: 0.0920
2025-07-04 22:02:11 - INFO - Epoch 218 finished. Average Training Loss: 0.1401
2025-07-04 22:02:13 - INFO - Epoch 219 finished. Average Training Loss: 0.0943
2025-07-04 22:02:15 - INFO - Epoch 220 finished. Average Training Loss: 0.1092
2025-07-04 22:02:15 - INFO - Saved checkpoint for epoch 220 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_220.pth
2025-07-04 22:02:17 - INFO - Epoch 221 finished. Average Training Loss: 0.1587
2025-07-04 22:02:19 - INFO - Epoch 222 finished. Average Training Loss: 0.1007
2025-07-04 22:02:21 - INFO - Epoch 223 finished. Average Training Loss: 0.0825
2025-07-04 22:02:23 - INFO - Epoch 224 finished. Average Training Loss: 0.1485
2025-07-04 22:02:25 - INFO - Epoch 225 finished. Average Training Loss: 0.2042
2025-07-04 22:02:26 - INFO - Epoch 226 finished. Average Training Loss: 0.1109
2025-07-04 22:02:29 - INFO - Epoch 227 finished. Average Training Loss: 0.1167
2025-07-04 22:02:31 - INFO - Epoch 228 finished. Average Training Loss: 0.2013
2025-07-04 22:02:32 - INFO - Epoch 229 finished. Average Training Loss: 0.1306
2025-07-04 22:02:34 - INFO - Epoch 230 finished. Average Training Loss: 0.1204
2025-07-04 22:02:36 - INFO - Epoch 231 finished. Average Training Loss: 0.0901
2025-07-04 22:02:38 - INFO - Epoch 232 finished. Average Training Loss: 0.1421
2025-07-04 22:02:40 - INFO - Epoch 233 finished. Average Training Loss: 0.1173
2025-07-04 22:02:42 - INFO - Epoch 234 finished. Average Training Loss: 0.0472
2025-07-04 22:02:44 - INFO - Epoch 235 finished. Average Training Loss: 0.0861
2025-07-04 22:02:46 - INFO - Epoch 236 finished. Average Training Loss: 0.1077
2025-07-04 22:02:48 - INFO - Epoch 237 finished. Average Training Loss: 0.2394
2025-07-04 22:02:50 - INFO - Epoch 238 finished. Average Training Loss: 0.0536
2025-07-04 22:02:52 - INFO - Epoch 239 finished. Average Training Loss: 0.0511
2025-07-04 22:02:54 - INFO - Epoch 240 finished. Average Training Loss: 0.1036
2025-07-04 22:02:54 - INFO - Saved checkpoint for epoch 240 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_240.pth
2025-07-04 22:02:56 - INFO - Epoch 241 finished. Average Training Loss: 0.1071
2025-07-04 22:02:58 - INFO - Epoch 242 finished. Average Training Loss: 0.0505
2025-07-04 22:03:00 - INFO - Epoch 243 finished. Average Training Loss: 0.0815
2025-07-04 22:03:02 - INFO - Epoch 244 finished. Average Training Loss: 0.1197
2025-07-04 22:03:04 - INFO - Epoch 245 finished. Average Training Loss: 0.0355
2025-07-04 22:03:06 - INFO - Epoch 246 finished. Average Training Loss: 0.1813
2025-07-04 22:03:08 - INFO - Epoch 247 finished. Average Training Loss: 0.1335
2025-07-04 22:03:10 - INFO - Epoch 248 finished. Average Training Loss: 0.1050
2025-07-04 22:03:11 - INFO - Epoch 249 finished. Average Training Loss: 0.0879
2025-07-04 22:03:13 - INFO - Epoch 250 finished. Average Training Loss: 0.0700
2025-07-04 22:03:15 - INFO - Epoch 251 finished. Average Training Loss: 0.1869
2025-07-04 22:03:17 - INFO - Epoch 252 finished. Average Training Loss: 0.0388
2025-07-04 22:03:19 - INFO - Epoch 253 finished. Average Training Loss: 0.1275
2025-07-04 22:03:21 - INFO - Epoch 254 finished. Average Training Loss: 0.1127
2025-07-04 22:03:23 - INFO - Epoch 255 finished. Average Training Loss: 0.1113
2025-07-04 22:03:25 - INFO - Epoch 256 finished. Average Training Loss: 0.0977
2025-07-04 22:03:27 - INFO - Epoch 257 finished. Average Training Loss: 0.1646
2025-07-04 22:03:29 - INFO - Epoch 258 finished. Average Training Loss: 0.1099
2025-07-04 22:03:30 - INFO - Epoch 259 finished. Average Training Loss: 0.0386
2025-07-04 22:03:32 - INFO - Epoch 260 finished. Average Training Loss: 0.0559
2025-07-04 22:03:33 - INFO - Saved checkpoint for epoch 260 to ./result/VNet_Multi_V3/LA_8/Pth/model_epoch_260.pth
2025-07-04 22:03:35 - INFO - Epoch 261 finished. Average Training Loss: 0.1171
2025-07-04 22:03:37 - INFO - Epoch 262 finished. Average Training Loss: 0.0301
2025-07-04 22:03:39 - INFO - Epoch 263 finished. Average Training Loss: 0.1089
