2025-07-14 13:27:35 - INFO - Logging is set up.
2025-07-14 13:27:35 - INFO - 
======================================== New DDP Training Session Started ========================================
2025-07-14 13:27:35 - INFO - Using 2 GPUs for training.
2025-07-14 13:27:35 - INFO - Training configuration:
{
  "seed": 42,
  "epochs": 600,
  "batch_size": 2,
  "learning_rate": 0.0001,
  "log_path": "./result/VNet_Multi_V5/LA_8/Training.log",
  "pth_path": "./result/VNet_Multi_V5/LA_8/Pth",
  "tensorboard_path": "./result/VNet_Multi_V5/LA_8/Train",
  "continue_train": false,
  "dataset_path": "./datasets/LA",
  "num_classes": 2,
  "training_num": 8,
  "patch_size": [
    112,
    112,
    80
  ]
}
2025-07-14 13:27:35 - INFO - Ensured model and TensorBoard directories exist.
2025-07-14 13:27:35 - INFO - Process started on device: cuda:0 with seed 42.
2025-07-14 13:27:35 - INFO - TensorBoard writer initialized at: ./result/VNet_Multi_V5/LA_8/Train/20250714-132735
2025-07-14 13:27:35 - INFO - Initializing dataset...
2025-07-14 13:27:35 - INFO - Dataset contains 8 samples.
2025-07-14 13:27:35 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-14 13:27:35 - INFO - Initializing VNet model...
2025-07-14 13:27:35 - INFO - Logging is set up.
2025-07-14 13:27:35 - INFO - Process started on device: cuda:1 with seed 42.
2025-07-14 13:27:35 - INFO - Initializing dataset...
2025-07-14 13:27:35 - INFO - Dataset contains 8 samples.
2025-07-14 13:27:35 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-14 13:27:35 - INFO - Initializing VNet model...
2025-07-14 13:27:35 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-14 13:27:35 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-14 13:27:35 - INFO - Loss function: UnifiedLoss with λ_reg=0.3, weights=[1,1]
2025-07-14 13:27:35 - INFO - Optimizer: AdamW with LR=0.0001
2025-07-14 13:27:35 - INFO - Starting training from epoch 0 to 600...
2025-07-14 13:29:18 - INFO - Epoch 93 finished. Average Training Loss: 0.6722
2025-07-14 13:29:19 - INFO - Epoch 94 finished. Average Training Loss: 0.8779
2025-07-14 13:29:20 - INFO - Epoch 95 finished. Average Training Loss: 0.7018
2025-07-14 13:29:22 - INFO - Epoch 96 finished. Average Training Loss: 0.6852
2025-07-14 13:29:23 - INFO - Epoch 97 finished. Average Training Loss: 1.0109
2025-07-14 13:29:24 - INFO - Epoch 98 finished. Average Training Loss: 0.8088
2025-07-14 13:29:26 - INFO - Epoch 99 finished. Average Training Loss: 0.7062
2025-07-14 13:29:27 - INFO - Epoch 100 finished. Average Training Loss: 0.6988
2025-07-14 13:29:27 - INFO - Saved checkpoint for epoch 100 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_100.pth
2025-07-14 13:29:29 - INFO - Epoch 101 finished. Average Training Loss: 0.6971
2025-07-14 13:29:31 - INFO - Epoch 102 finished. Average Training Loss: 0.6714
2025-07-14 13:29:32 - INFO - Epoch 103 finished. Average Training Loss: 0.7921
2025-07-14 13:29:33 - INFO - Epoch 104 finished. Average Training Loss: 0.7312
2025-07-14 13:29:35 - INFO - Epoch 105 finished. Average Training Loss: 0.7557
2025-07-14 13:29:37 - INFO - Epoch 106 finished. Average Training Loss: 0.6024
2025-07-14 13:29:38 - INFO - Epoch 107 finished. Average Training Loss: 0.8105
2025-07-14 13:29:39 - INFO - Epoch 108 finished. Average Training Loss: 0.6918
2025-07-14 13:29:41 - INFO - Epoch 109 finished. Average Training Loss: 0.8272
2025-07-14 13:29:43 - INFO - Epoch 110 finished. Average Training Loss: 0.7622
2025-07-14 13:29:44 - INFO - Epoch 111 finished. Average Training Loss: 0.7644
2025-07-14 13:29:45 - INFO - Epoch 112 finished. Average Training Loss: 0.6962
2025-07-14 13:29:47 - INFO - Epoch 113 finished. Average Training Loss: 0.8326
2025-07-14 13:29:48 - INFO - Epoch 114 finished. Average Training Loss: 0.8543
2025-07-14 13:29:50 - INFO - Epoch 115 finished. Average Training Loss: 0.6417
2025-07-14 13:29:51 - INFO - Epoch 116 finished. Average Training Loss: 0.6566
2025-07-14 13:29:53 - INFO - Epoch 117 finished. Average Training Loss: 0.7135
2025-07-14 13:29:54 - INFO - Epoch 118 finished. Average Training Loss: 0.6845
2025-07-14 13:29:56 - INFO - Epoch 119 finished. Average Training Loss: 0.7510
2025-07-14 13:29:57 - INFO - Epoch 120 finished. Average Training Loss: 0.5238
2025-07-14 13:29:57 - INFO - Saved checkpoint for epoch 120 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_120.pth
2025-07-14 13:29:59 - INFO - Epoch 121 finished. Average Training Loss: 0.7868
2025-07-14 13:30:00 - INFO - Epoch 122 finished. Average Training Loss: 0.6520
2025-07-14 13:30:02 - INFO - Epoch 123 finished. Average Training Loss: 0.5823
2025-07-14 13:30:03 - INFO - Epoch 124 finished. Average Training Loss: 0.5353
2025-07-14 13:30:04 - INFO - Epoch 125 finished. Average Training Loss: 0.6931
2025-07-14 13:30:06 - INFO - Epoch 126 finished. Average Training Loss: 0.6185
2025-07-14 13:30:08 - INFO - Epoch 127 finished. Average Training Loss: 0.5932
2025-07-14 13:30:09 - INFO - Epoch 128 finished. Average Training Loss: 0.5376
2025-07-14 13:30:10 - INFO - Epoch 129 finished. Average Training Loss: 0.6200
2025-07-14 13:30:12 - INFO - Epoch 130 finished. Average Training Loss: 0.5155
2025-07-14 13:30:14 - INFO - Epoch 131 finished. Average Training Loss: 0.6069
2025-07-14 13:30:15 - INFO - Epoch 132 finished. Average Training Loss: 0.4957
2025-07-14 13:30:16 - INFO - Epoch 133 finished. Average Training Loss: 0.5942
2025-07-14 13:30:18 - INFO - Epoch 134 finished. Average Training Loss: 0.8891
2025-07-14 13:30:20 - INFO - Epoch 135 finished. Average Training Loss: 0.6505
2025-07-14 13:30:21 - INFO - Epoch 136 finished. Average Training Loss: 0.7577
2025-07-14 13:30:22 - INFO - Epoch 137 finished. Average Training Loss: 0.5244
2025-07-14 13:30:24 - INFO - Epoch 138 finished. Average Training Loss: 0.6469
2025-07-14 13:30:25 - INFO - Epoch 139 finished. Average Training Loss: 0.7343
2025-07-14 13:30:27 - INFO - Epoch 140 finished. Average Training Loss: 0.6164
2025-07-14 13:30:27 - INFO - Saved checkpoint for epoch 140 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_140.pth
2025-07-14 13:30:28 - INFO - Epoch 141 finished. Average Training Loss: 0.6938
2025-07-14 13:30:30 - INFO - Epoch 142 finished. Average Training Loss: 0.6404
2025-07-14 13:30:31 - INFO - Epoch 143 finished. Average Training Loss: 0.5460
2025-07-14 13:30:33 - INFO - Epoch 144 finished. Average Training Loss: 0.4951
2025-07-14 13:30:34 - INFO - Epoch 145 finished. Average Training Loss: 0.5825
2025-07-14 13:30:36 - INFO - Epoch 146 finished. Average Training Loss: 0.7682
2025-07-14 13:30:37 - INFO - Epoch 147 finished. Average Training Loss: 0.5539
2025-07-14 13:30:39 - INFO - Epoch 148 finished. Average Training Loss: 0.7748
2025-07-14 13:30:40 - INFO - Epoch 149 finished. Average Training Loss: 0.6066
2025-07-14 13:30:41 - INFO - Epoch 150 finished. Average Training Loss: 0.5482
2025-07-14 13:30:43 - INFO - Epoch 151 finished. Average Training Loss: 0.6746
2025-07-14 13:30:45 - INFO - Epoch 152 finished. Average Training Loss: 0.7317
2025-07-14 13:30:46 - INFO - Epoch 153 finished. Average Training Loss: 0.6981
2025-07-14 13:30:48 - INFO - Epoch 154 finished. Average Training Loss: 0.7106
2025-07-14 13:30:49 - INFO - Epoch 155 finished. Average Training Loss: 0.6830
2025-07-14 13:30:51 - INFO - Epoch 156 finished. Average Training Loss: 0.5588
2025-07-14 13:30:52 - INFO - Epoch 157 finished. Average Training Loss: 0.6986
2025-07-14 13:30:54 - INFO - Epoch 158 finished. Average Training Loss: 0.5805
2025-07-14 13:30:55 - INFO - Epoch 159 finished. Average Training Loss: 0.7545
2025-07-14 13:30:57 - INFO - Epoch 160 finished. Average Training Loss: 0.5220
2025-07-14 13:30:57 - INFO - Saved checkpoint for epoch 160 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_160.pth
2025-07-14 13:30:59 - INFO - Epoch 161 finished. Average Training Loss: 0.6239
2025-07-14 13:31:00 - INFO - Epoch 162 finished. Average Training Loss: 0.5085
2025-07-14 13:31:01 - INFO - Epoch 163 finished. Average Training Loss: 0.5368
2025-07-14 13:31:03 - INFO - Epoch 164 finished. Average Training Loss: 0.5798
2025-07-14 13:31:04 - INFO - Epoch 165 finished. Average Training Loss: 0.7705
2025-07-14 13:31:06 - INFO - Epoch 166 finished. Average Training Loss: 0.6360
2025-07-14 13:31:07 - INFO - Epoch 167 finished. Average Training Loss: 0.5073
2025-07-14 13:31:08 - INFO - Epoch 168 finished. Average Training Loss: 0.6510
2025-07-14 13:31:10 - INFO - Epoch 169 finished. Average Training Loss: 0.6457
2025-07-14 13:31:11 - INFO - Epoch 170 finished. Average Training Loss: 0.4245
2025-07-14 13:31:12 - INFO - Epoch 171 finished. Average Training Loss: 0.5321
2025-07-14 13:31:14 - INFO - Epoch 172 finished. Average Training Loss: 0.5987
2025-07-14 13:31:16 - INFO - Epoch 173 finished. Average Training Loss: 0.4932
2025-07-14 13:31:17 - INFO - Epoch 174 finished. Average Training Loss: 0.5538
2025-07-14 13:31:18 - INFO - Epoch 175 finished. Average Training Loss: 0.8031
2025-07-14 13:31:20 - INFO - Epoch 176 finished. Average Training Loss: 0.5347
2025-07-14 13:31:22 - INFO - Epoch 177 finished. Average Training Loss: 0.6404
2025-07-14 13:31:23 - INFO - Epoch 178 finished. Average Training Loss: 0.5833
2025-07-14 13:31:24 - INFO - Epoch 179 finished. Average Training Loss: 0.4802
2025-07-14 13:31:26 - INFO - Epoch 180 finished. Average Training Loss: 0.4940
2025-07-14 13:31:26 - INFO - Saved checkpoint for epoch 180 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_180.pth
2025-07-14 13:31:28 - INFO - Epoch 181 finished. Average Training Loss: 0.6406
2025-07-14 13:31:29 - INFO - Epoch 182 finished. Average Training Loss: 0.4785
2025-07-14 13:31:31 - INFO - Epoch 183 finished. Average Training Loss: 0.6072
2025-07-14 13:31:32 - INFO - Epoch 184 finished. Average Training Loss: 0.7140
2025-07-14 13:31:33 - INFO - Epoch 185 finished. Average Training Loss: 0.4821
2025-07-14 13:31:35 - INFO - Epoch 186 finished. Average Training Loss: 0.4584
2025-07-14 13:31:37 - INFO - Epoch 187 finished. Average Training Loss: 0.4381
2025-07-14 13:31:38 - INFO - Epoch 188 finished. Average Training Loss: 0.5775
2025-07-14 13:31:39 - INFO - Epoch 189 finished. Average Training Loss: 0.5079
2025-07-14 13:31:41 - INFO - Epoch 190 finished. Average Training Loss: 0.4919
2025-07-14 13:31:42 - INFO - Epoch 191 finished. Average Training Loss: 0.5517
2025-07-14 13:31:44 - INFO - Epoch 192 finished. Average Training Loss: 0.4806
2025-07-14 13:31:45 - INFO - Epoch 193 finished. Average Training Loss: 0.5381
2025-07-14 13:31:47 - INFO - Epoch 194 finished. Average Training Loss: 0.5957
2025-07-14 13:31:48 - INFO - Epoch 195 finished. Average Training Loss: 0.5240
2025-07-14 13:31:50 - INFO - Epoch 196 finished. Average Training Loss: 0.5281
2025-07-14 13:31:51 - INFO - Epoch 197 finished. Average Training Loss: 0.5868
2025-07-14 13:31:53 - INFO - Epoch 198 finished. Average Training Loss: 0.4787
2025-07-14 13:31:54 - INFO - Epoch 199 finished. Average Training Loss: 0.4180
2025-07-14 13:31:56 - INFO - Epoch 200 finished. Average Training Loss: 0.4744
2025-07-14 13:31:56 - INFO - Saved checkpoint for epoch 200 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_200.pth
2025-07-14 13:31:57 - INFO - Epoch 201 finished. Average Training Loss: 0.5231
2025-07-14 13:31:59 - INFO - Epoch 202 finished. Average Training Loss: 0.6529
2025-07-14 13:32:00 - INFO - Epoch 203 finished. Average Training Loss: 0.8427
2025-07-14 13:32:02 - INFO - Epoch 204 finished. Average Training Loss: 0.6140
2025-07-14 13:32:03 - INFO - Epoch 205 finished. Average Training Loss: 0.4440
2025-07-14 13:32:04 - INFO - Epoch 206 finished. Average Training Loss: 0.4447
2025-07-14 13:32:06 - INFO - Epoch 207 finished. Average Training Loss: 0.7300
2025-07-14 13:32:08 - INFO - Epoch 208 finished. Average Training Loss: 0.7423
2025-07-14 13:32:09 - INFO - Epoch 209 finished. Average Training Loss: 0.5167
2025-07-14 13:32:10 - INFO - Epoch 210 finished. Average Training Loss: 0.4733
2025-07-14 13:32:12 - INFO - Epoch 211 finished. Average Training Loss: 0.6986
2025-07-14 13:32:14 - INFO - Epoch 212 finished. Average Training Loss: 0.5472
2025-07-14 13:32:15 - INFO - Epoch 213 finished. Average Training Loss: 0.5483
2025-07-14 13:32:16 - INFO - Epoch 214 finished. Average Training Loss: 0.4878
2025-07-14 13:32:18 - INFO - Epoch 215 finished. Average Training Loss: 0.2721
2025-07-14 13:32:20 - INFO - Epoch 216 finished. Average Training Loss: 0.3812
2025-07-14 13:32:21 - INFO - Epoch 217 finished. Average Training Loss: 0.4602
2025-07-14 13:32:22 - INFO - Epoch 218 finished. Average Training Loss: 0.5733
2025-07-14 13:32:24 - INFO - Epoch 219 finished. Average Training Loss: 0.5668
2025-07-14 13:32:26 - INFO - Epoch 220 finished. Average Training Loss: 0.4946
2025-07-14 13:32:26 - INFO - Saved checkpoint for epoch 220 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_220.pth
2025-07-14 13:32:28 - INFO - Epoch 221 finished. Average Training Loss: 0.7615
2025-07-14 13:32:29 - INFO - Epoch 222 finished. Average Training Loss: 0.5734
2025-07-14 13:32:30 - INFO - Epoch 223 finished. Average Training Loss: 0.3636
2025-07-14 13:32:32 - INFO - Epoch 224 finished. Average Training Loss: 0.5859
2025-07-14 13:32:34 - INFO - Epoch 225 finished. Average Training Loss: 0.4746
2025-07-14 13:32:35 - INFO - Epoch 226 finished. Average Training Loss: 0.4739
2025-07-14 13:32:36 - INFO - Epoch 227 finished. Average Training Loss: 0.6465
2025-07-14 13:32:38 - INFO - Epoch 228 finished. Average Training Loss: 0.4659
2025-07-14 13:32:39 - INFO - Epoch 229 finished. Average Training Loss: 0.5942
2025-07-14 13:32:41 - INFO - Epoch 230 finished. Average Training Loss: 0.6700
2025-07-14 13:32:42 - INFO - Epoch 231 finished. Average Training Loss: 0.5079
2025-07-14 13:32:43 - INFO - Epoch 232 finished. Average Training Loss: 0.4387
2025-07-14 13:32:45 - INFO - Epoch 233 finished. Average Training Loss: 0.5114
2025-07-14 13:32:47 - INFO - Epoch 234 finished. Average Training Loss: 0.4553
2025-07-14 13:32:48 - INFO - Epoch 235 finished. Average Training Loss: 0.3586
2025-07-14 13:32:50 - INFO - Epoch 236 finished. Average Training Loss: 0.5336
2025-07-14 13:32:51 - INFO - Epoch 237 finished. Average Training Loss: 0.7726
2025-07-14 13:32:53 - INFO - Epoch 238 finished. Average Training Loss: 0.4315
2025-07-14 13:32:55 - INFO - Epoch 239 finished. Average Training Loss: 0.4677
2025-07-14 13:32:56 - INFO - Epoch 240 finished. Average Training Loss: 0.3094
2025-07-14 13:32:56 - INFO - Saved checkpoint for epoch 240 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_240.pth
2025-07-14 13:32:57 - INFO - Epoch 241 finished. Average Training Loss: 0.4741
2025-07-14 13:32:59 - INFO - Epoch 242 finished. Average Training Loss: 0.5092
2025-07-14 13:33:01 - INFO - Epoch 243 finished. Average Training Loss: 0.5115
2025-07-14 13:33:02 - INFO - Epoch 244 finished. Average Training Loss: 0.5095
2025-07-14 13:33:03 - INFO - Epoch 245 finished. Average Training Loss: 0.5665
2025-07-14 13:33:05 - INFO - Epoch 246 finished. Average Training Loss: 0.5026
2025-07-14 13:33:07 - INFO - Epoch 247 finished. Average Training Loss: 0.4664
2025-07-14 13:33:08 - INFO - Epoch 248 finished. Average Training Loss: 0.5611
2025-07-14 13:33:09 - INFO - Epoch 249 finished. Average Training Loss: 0.6599
2025-07-14 13:33:10 - INFO - Epoch 250 finished. Average Training Loss: 0.5565
2025-07-14 13:33:11 - INFO - Epoch 251 finished. Average Training Loss: 0.4043
2025-07-14 13:33:12 - INFO - Epoch 252 finished. Average Training Loss: 0.3507
2025-07-14 13:33:14 - INFO - Epoch 253 finished. Average Training Loss: 0.4536
2025-07-14 13:33:15 - INFO - Epoch 254 finished. Average Training Loss: 0.5845
2025-07-14 13:33:16 - INFO - Epoch 255 finished. Average Training Loss: 0.5140
2025-07-14 13:33:17 - INFO - Epoch 256 finished. Average Training Loss: 0.4231
2025-07-14 13:33:18 - INFO - Epoch 257 finished. Average Training Loss: 0.5026
2025-07-14 13:33:19 - INFO - Epoch 258 finished. Average Training Loss: 0.4965
2025-07-14 13:33:20 - INFO - Epoch 259 finished. Average Training Loss: 0.4136
2025-07-14 13:33:21 - INFO - Epoch 260 finished. Average Training Loss: 0.6483
2025-07-14 13:33:22 - INFO - Saved checkpoint for epoch 260 to ./result/VNet_Multi_V5/LA_8/Pth/model_epoch_260.pth
2025-07-14 13:33:22 - INFO - Epoch 261 finished. Average Training Loss: 0.5090
2025-07-14 13:33:24 - INFO - Epoch 262 finished. Average Training Loss: 0.4877
2025-07-14 13:33:25 - INFO - Epoch 263 finished. Average Training Loss: 0.4379
