2025-06-29 10:42:06 - INFO - Logging is set up.
2025-06-29 10:42:06 - INFO - 
======================================== New Training Session ========================================
2025-06-29 10:42:06 - INFO - Configuration:
{
    "seed": 21,
    "epochs": 400,
    "batch_size": 4,
    "learning_rate": 0.001,
    "log_path": "./result/VNet_Multi_V2/LA_16/Training.log",
    "pth_path": "./result/VNet_Multi_V2/LA_16/Pth",
    "tensorboard_path": "./result/VNet_Multi_V2/LA_16/Train",
    "continue_train": false,
    "multi_gpu": true,
    "training_num": 16,
    "dataset_name": "LA",
    "dataset_path": "./datasets/LA",
    "num_classes": 2,
    "patch_size": [
        112,
        112,
        80
    ]
}
2025-06-29 10:42:06 - INFO - TensorBoard logging directory: ./result/VNet_Multi_V2/LA_16/Train/20250629-104206
2025-06-29 10:42:06 - INFO - Training dataset: 16
2025-06-29 10:42:07 - INFO - Optimizer: AdamW with parameters: {'lr': 0.0001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': True}
2025-06-29 10:42:07 - INFO - Using Unified Uncertainty-aware Loss with λ=0.3, α=1, β=1
2025-06-29 10:42:41 - INFO - Epoch 20/400, Batch 4/4, Loss: 0.8940
2025-06-29 10:42:41 - INFO - Created directory: ./result/VNet_Multi_V2/LA_16/Pth
2025-06-29 10:42:41 - INFO - Saved checkpoint at epoch 20 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_20_checkpoint.pth
2025-06-29 10:42:42 - INFO - Epoch 21/400, Batch 4/4, Loss: 0.8123
2025-06-29 10:42:44 - INFO - Epoch 22/400, Batch 4/4, Loss: 0.7781
2025-06-29 10:42:45 - INFO - Epoch 23/400, Batch 4/4, Loss: 0.6992
2025-06-29 10:42:47 - INFO - Epoch 24/400, Batch 4/4, Loss: 0.7633
2025-06-29 10:42:48 - INFO - Epoch 25/400, Batch 4/4, Loss: 0.8204
2025-06-29 10:42:50 - INFO - Epoch 26/400, Batch 4/4, Loss: 0.7985
2025-06-29 10:42:51 - INFO - Epoch 27/400, Batch 4/4, Loss: 0.8172
2025-06-29 10:42:53 - INFO - Epoch 28/400, Batch 4/4, Loss: 0.7639
2025-06-29 10:42:54 - INFO - Epoch 29/400, Batch 4/4, Loss: 0.6629
2025-06-29 10:42:56 - INFO - Epoch 30/400, Batch 4/4, Loss: 0.7834
2025-06-29 10:42:57 - INFO - Epoch 31/400, Batch 4/4, Loss: 0.8454
2025-06-29 10:42:59 - INFO - Epoch 32/400, Batch 4/4, Loss: 0.7006
2025-06-29 10:43:00 - INFO - Epoch 33/400, Batch 4/4, Loss: 0.6445
2025-06-29 10:43:02 - INFO - Epoch 34/400, Batch 4/4, Loss: 0.7375
2025-06-29 10:43:03 - INFO - Epoch 35/400, Batch 4/4, Loss: 0.7113
2025-06-29 10:43:05 - INFO - Epoch 36/400, Batch 4/4, Loss: 0.7014
2025-06-29 10:43:06 - INFO - Epoch 37/400, Batch 4/4, Loss: 0.7248
2025-06-29 10:43:08 - INFO - Epoch 38/400, Batch 4/4, Loss: 0.7355
2025-06-29 10:43:09 - INFO - Epoch 39/400, Batch 4/4, Loss: 0.9023
2025-06-29 10:43:11 - INFO - Epoch 40/400, Batch 4/4, Loss: 0.5811
2025-06-29 10:43:11 - INFO - Saved checkpoint at epoch 40 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_40_checkpoint.pth
2025-06-29 10:43:12 - INFO - Epoch 41/400, Batch 4/4, Loss: 0.6453
2025-06-29 10:43:14 - INFO - Epoch 42/400, Batch 4/4, Loss: 0.6210
2025-06-29 10:43:15 - INFO - Epoch 43/400, Batch 4/4, Loss: 0.6883
2025-06-29 10:43:17 - INFO - Epoch 44/400, Batch 4/4, Loss: 0.6050
2025-06-29 10:43:18 - INFO - Epoch 45/400, Batch 4/4, Loss: 0.6063
2025-06-29 10:43:20 - INFO - Epoch 46/400, Batch 4/4, Loss: 0.5421
2025-06-29 10:43:21 - INFO - Epoch 47/400, Batch 4/4, Loss: 0.5298
2025-06-29 10:43:23 - INFO - Epoch 48/400, Batch 4/4, Loss: 0.5838
2025-06-29 10:43:24 - INFO - Epoch 49/400, Batch 4/4, Loss: 0.5117
2025-06-29 10:43:26 - INFO - Epoch 50/400, Batch 4/4, Loss: 0.4779
2025-06-29 10:43:27 - INFO - Epoch 51/400, Batch 4/4, Loss: 0.4994
2025-06-29 10:43:29 - INFO - Epoch 52/400, Batch 4/4, Loss: 0.6194
2025-06-29 10:43:31 - INFO - Epoch 53/400, Batch 4/4, Loss: 0.5612
2025-06-29 10:43:34 - INFO - Epoch 54/400, Batch 4/4, Loss: 0.4408
2025-06-29 10:43:36 - INFO - Epoch 55/400, Batch 4/4, Loss: 0.4298
2025-06-29 10:43:38 - INFO - Epoch 56/400, Batch 4/4, Loss: 0.4513
2025-06-29 10:43:40 - INFO - Epoch 57/400, Batch 4/4, Loss: 0.7797
2025-06-29 10:43:42 - INFO - Epoch 58/400, Batch 4/4, Loss: 0.6724
2025-06-29 10:43:45 - INFO - Epoch 59/400, Batch 4/4, Loss: 0.6437
2025-06-29 10:43:47 - INFO - Epoch 60/400, Batch 4/4, Loss: 0.6363
2025-06-29 10:43:47 - INFO - Saved checkpoint at epoch 60 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_60_checkpoint.pth
2025-06-29 10:43:49 - INFO - Epoch 61/400, Batch 4/4, Loss: 0.5594
2025-06-29 10:43:51 - INFO - Epoch 62/400, Batch 4/4, Loss: 0.6485
2025-06-29 10:43:53 - INFO - Epoch 63/400, Batch 4/4, Loss: 0.7332
2025-06-29 10:43:56 - INFO - Epoch 64/400, Batch 4/4, Loss: 0.5505
2025-06-29 10:43:58 - INFO - Epoch 65/400, Batch 4/4, Loss: 0.6198
2025-06-29 10:44:00 - INFO - Epoch 66/400, Batch 4/4, Loss: 0.6659
2025-06-29 10:44:02 - INFO - Epoch 67/400, Batch 4/4, Loss: 0.5582
2025-06-29 10:44:05 - INFO - Epoch 68/400, Batch 4/4, Loss: 0.5246
2025-06-29 10:44:07 - INFO - Epoch 69/400, Batch 4/4, Loss: 0.5253
2025-06-29 10:44:09 - INFO - Epoch 70/400, Batch 4/4, Loss: 0.6085
2025-06-29 10:44:12 - INFO - Epoch 71/400, Batch 4/4, Loss: 0.4572
2025-06-29 10:44:14 - INFO - Epoch 72/400, Batch 4/4, Loss: 0.6287
2025-06-29 10:44:16 - INFO - Epoch 73/400, Batch 4/4, Loss: 0.5169
2025-06-29 10:44:18 - INFO - Epoch 74/400, Batch 4/4, Loss: 0.6058
2025-06-29 10:44:20 - INFO - Epoch 75/400, Batch 4/4, Loss: 0.4424
2025-06-29 10:44:23 - INFO - Epoch 76/400, Batch 4/4, Loss: 0.4858
2025-06-29 10:44:25 - INFO - Epoch 77/400, Batch 4/4, Loss: 0.6272
2025-06-29 10:44:28 - INFO - Epoch 78/400, Batch 4/4, Loss: 0.4211
2025-06-29 10:44:30 - INFO - Epoch 79/400, Batch 4/4, Loss: 0.3742
2025-06-29 10:44:32 - INFO - Epoch 80/400, Batch 4/4, Loss: 0.6041
2025-06-29 10:44:32 - INFO - Saved checkpoint at epoch 80 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_80_checkpoint.pth
2025-06-29 10:44:34 - INFO - Epoch 81/400, Batch 4/4, Loss: 0.4520
2025-06-29 10:44:36 - INFO - Epoch 82/400, Batch 4/4, Loss: 0.4151
2025-06-29 10:44:39 - INFO - Epoch 83/400, Batch 4/4, Loss: 0.3812
2025-06-29 10:44:41 - INFO - Epoch 84/400, Batch 4/4, Loss: 0.5097
2025-06-29 10:44:43 - INFO - Epoch 85/400, Batch 4/4, Loss: 0.5159
2025-06-29 10:44:45 - INFO - Epoch 86/400, Batch 4/4, Loss: 0.4603
2025-06-29 10:44:48 - INFO - Epoch 87/400, Batch 4/4, Loss: 0.5499
2025-06-29 10:44:50 - INFO - Epoch 88/400, Batch 4/4, Loss: 0.4975
2025-06-29 10:44:52 - INFO - Epoch 89/400, Batch 4/4, Loss: 0.4727
2025-06-29 10:44:54 - INFO - Epoch 90/400, Batch 4/4, Loss: 0.6157
2025-06-29 10:44:57 - INFO - Epoch 91/400, Batch 4/4, Loss: 0.4184
2025-06-29 10:44:59 - INFO - Epoch 92/400, Batch 4/4, Loss: 0.3789
2025-06-29 10:45:01 - INFO - Epoch 93/400, Batch 4/4, Loss: 0.4465
2025-06-29 10:45:04 - INFO - Epoch 94/400, Batch 4/4, Loss: 0.4779
2025-06-29 10:45:06 - INFO - Epoch 95/400, Batch 4/4, Loss: 0.4085
2025-06-29 10:45:08 - INFO - Epoch 96/400, Batch 4/4, Loss: 0.3533
2025-06-29 10:45:10 - INFO - Epoch 97/400, Batch 4/4, Loss: 0.4578
2025-06-29 10:45:12 - INFO - Epoch 98/400, Batch 4/4, Loss: 0.2759
2025-06-29 10:45:15 - INFO - Epoch 99/400, Batch 4/4, Loss: 0.3782
2025-06-29 10:45:17 - INFO - Epoch 100/400, Batch 4/4, Loss: 0.6266
2025-06-29 10:45:17 - INFO - Saved checkpoint at epoch 100 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_100_checkpoint.pth
2025-06-29 10:45:19 - INFO - Epoch 101/400, Batch 4/4, Loss: 0.4193
2025-06-29 10:45:21 - INFO - Epoch 102/400, Batch 4/4, Loss: 0.4095
2025-06-29 10:45:24 - INFO - Epoch 103/400, Batch 4/4, Loss: 0.2695
2025-06-29 10:45:26 - INFO - Epoch 104/400, Batch 4/4, Loss: 0.5123
2025-06-29 10:45:28 - INFO - Epoch 105/400, Batch 4/4, Loss: 0.3728
2025-06-29 10:45:31 - INFO - Epoch 106/400, Batch 4/4, Loss: 0.5625
2025-06-29 10:45:33 - INFO - Epoch 107/400, Batch 4/4, Loss: 0.3383
2025-06-29 10:45:35 - INFO - Epoch 108/400, Batch 4/4, Loss: 0.4751
2025-06-29 10:45:37 - INFO - Epoch 109/400, Batch 4/4, Loss: 0.3689
2025-06-29 10:45:40 - INFO - Epoch 110/400, Batch 4/4, Loss: 0.3403
2025-06-29 10:45:42 - INFO - Epoch 111/400, Batch 4/4, Loss: 0.3710
2025-06-29 10:45:44 - INFO - Epoch 112/400, Batch 4/4, Loss: 0.3002
2025-06-29 10:45:46 - INFO - Epoch 113/400, Batch 4/4, Loss: 0.4327
2025-06-29 10:45:48 - INFO - Epoch 114/400, Batch 4/4, Loss: 0.3853
2025-06-29 10:45:51 - INFO - Epoch 115/400, Batch 4/4, Loss: 0.2891
2025-06-29 10:45:53 - INFO - Epoch 116/400, Batch 4/4, Loss: 0.3453
2025-06-29 10:45:55 - INFO - Epoch 117/400, Batch 4/4, Loss: 0.3706
2025-06-29 10:45:57 - INFO - Epoch 118/400, Batch 4/4, Loss: 0.3928
2025-06-29 10:46:00 - INFO - Epoch 119/400, Batch 4/4, Loss: 0.5421
2025-06-29 10:46:02 - INFO - Epoch 120/400, Batch 4/4, Loss: 0.4244
2025-06-29 10:46:02 - INFO - Saved checkpoint at epoch 120 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_120_checkpoint.pth
2025-06-29 10:46:04 - INFO - Epoch 121/400, Batch 4/4, Loss: 0.3254
2025-06-29 10:46:07 - INFO - Epoch 122/400, Batch 4/4, Loss: 0.3913
2025-06-29 10:46:09 - INFO - Epoch 123/400, Batch 4/4, Loss: 0.4361
2025-06-29 10:46:11 - INFO - Epoch 124/400, Batch 4/4, Loss: 0.4223
2025-06-29 10:46:13 - INFO - Epoch 125/400, Batch 4/4, Loss: 0.2815
2025-06-29 10:46:16 - INFO - Epoch 126/400, Batch 4/4, Loss: 0.5575
2025-06-29 10:46:18 - INFO - Epoch 127/400, Batch 4/4, Loss: 0.3321
2025-06-29 10:46:20 - INFO - Epoch 128/400, Batch 4/4, Loss: 0.3733
2025-06-29 10:46:22 - INFO - Epoch 129/400, Batch 4/4, Loss: 0.2638
2025-06-29 10:46:25 - INFO - Epoch 130/400, Batch 4/4, Loss: 0.3839
2025-06-29 10:46:27 - INFO - Epoch 131/400, Batch 4/4, Loss: 0.3346
2025-06-29 10:46:29 - INFO - Epoch 132/400, Batch 4/4, Loss: 0.3885
2025-06-29 10:46:31 - INFO - Epoch 133/400, Batch 4/4, Loss: 0.3959
2025-06-29 10:46:34 - INFO - Epoch 134/400, Batch 4/4, Loss: 0.5481
2025-06-29 10:46:36 - INFO - Epoch 135/400, Batch 4/4, Loss: 0.3559
2025-06-29 10:46:38 - INFO - Epoch 136/400, Batch 4/4, Loss: 0.3226
2025-06-29 10:46:40 - INFO - Epoch 137/400, Batch 4/4, Loss: 0.4197
2025-06-29 10:46:43 - INFO - Epoch 138/400, Batch 4/4, Loss: 0.2292
2025-06-29 10:46:45 - INFO - Epoch 139/400, Batch 4/4, Loss: 0.4086
2025-06-29 10:46:47 - INFO - Epoch 140/400, Batch 4/4, Loss: 0.3844
2025-06-29 10:46:47 - INFO - Saved checkpoint at epoch 140 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_140_checkpoint.pth
2025-06-29 10:46:49 - INFO - Epoch 141/400, Batch 4/4, Loss: 0.1544
2025-06-29 10:46:52 - INFO - Epoch 142/400, Batch 4/4, Loss: 0.3320
2025-06-29 10:46:54 - INFO - Epoch 143/400, Batch 4/4, Loss: 0.3612
2025-06-29 10:46:56 - INFO - Epoch 144/400, Batch 4/4, Loss: 0.5349
2025-06-29 10:46:58 - INFO - Epoch 145/400, Batch 4/4, Loss: 0.3206
2025-06-29 10:47:01 - INFO - Epoch 146/400, Batch 4/4, Loss: 0.2768
2025-06-29 10:47:03 - INFO - Epoch 147/400, Batch 4/4, Loss: 0.3892
2025-06-29 10:47:05 - INFO - Epoch 148/400, Batch 4/4, Loss: 0.2745
2025-06-29 10:47:08 - INFO - Epoch 149/400, Batch 4/4, Loss: 0.3525
2025-06-29 10:47:10 - INFO - Epoch 150/400, Batch 4/4, Loss: 0.2649
2025-06-29 10:47:12 - INFO - Epoch 151/400, Batch 4/4, Loss: 0.3346
2025-06-29 10:47:15 - INFO - Epoch 152/400, Batch 4/4, Loss: 0.3187
2025-06-29 10:47:17 - INFO - Epoch 153/400, Batch 4/4, Loss: 0.2844
2025-06-29 10:47:19 - INFO - Epoch 154/400, Batch 4/4, Loss: 0.2914
2025-06-29 10:47:21 - INFO - Epoch 155/400, Batch 4/4, Loss: 0.2095
2025-06-29 10:47:23 - INFO - Epoch 156/400, Batch 4/4, Loss: 0.3235
2025-06-29 10:47:26 - INFO - Epoch 157/400, Batch 4/4, Loss: 0.2886
2025-06-29 10:47:28 - INFO - Epoch 158/400, Batch 4/4, Loss: 0.3992
2025-06-29 10:47:30 - INFO - Epoch 159/400, Batch 4/4, Loss: 0.1512
2025-06-29 10:47:33 - INFO - Epoch 160/400, Batch 4/4, Loss: 0.2601
2025-06-29 10:47:33 - INFO - Saved checkpoint at epoch 160 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_160_checkpoint.pth
2025-06-29 10:47:35 - INFO - Epoch 161/400, Batch 4/4, Loss: 0.1732
2025-06-29 10:47:37 - INFO - Epoch 162/400, Batch 4/4, Loss: 0.3388
2025-06-29 10:47:39 - INFO - Epoch 163/400, Batch 4/4, Loss: 0.3096
2025-06-29 10:47:42 - INFO - Epoch 164/400, Batch 4/4, Loss: 0.3257
2025-06-29 10:47:44 - INFO - Epoch 165/400, Batch 4/4, Loss: 0.3019
2025-06-29 10:47:46 - INFO - Epoch 166/400, Batch 4/4, Loss: 0.2349
2025-06-29 10:47:48 - INFO - Epoch 167/400, Batch 4/4, Loss: 0.3218
2025-06-29 10:47:51 - INFO - Epoch 168/400, Batch 4/4, Loss: 0.2805
2025-06-29 10:47:53 - INFO - Epoch 169/400, Batch 4/4, Loss: 0.1426
2025-06-29 10:47:55 - INFO - Epoch 170/400, Batch 4/4, Loss: 0.2783
2025-06-29 10:47:58 - INFO - Epoch 171/400, Batch 4/4, Loss: 0.1682
2025-06-29 10:48:00 - INFO - Epoch 172/400, Batch 4/4, Loss: 0.2406
2025-06-29 10:48:02 - INFO - Epoch 173/400, Batch 4/4, Loss: 0.2576
2025-06-29 10:48:04 - INFO - Epoch 174/400, Batch 4/4, Loss: 0.3968
2025-06-29 10:48:07 - INFO - Epoch 175/400, Batch 4/4, Loss: 0.2516
2025-06-29 10:48:09 - INFO - Epoch 176/400, Batch 4/4, Loss: 0.2784
2025-06-29 10:48:11 - INFO - Epoch 177/400, Batch 4/4, Loss: 0.3767
2025-06-29 10:48:13 - INFO - Epoch 178/400, Batch 4/4, Loss: 0.4589
2025-06-29 10:48:16 - INFO - Epoch 179/400, Batch 4/4, Loss: 0.1772
2025-06-29 10:48:18 - INFO - Epoch 180/400, Batch 4/4, Loss: 0.2398
2025-06-29 10:48:18 - INFO - Saved checkpoint at epoch 180 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_180_checkpoint.pth
2025-06-29 10:48:20 - INFO - Epoch 181/400, Batch 4/4, Loss: 0.4801
2025-06-29 10:48:23 - INFO - Epoch 182/400, Batch 4/4, Loss: 0.5006
2025-06-29 10:48:25 - INFO - Epoch 183/400, Batch 4/4, Loss: 0.2171
2025-06-29 10:48:27 - INFO - Epoch 184/400, Batch 4/4, Loss: 0.2648
2025-06-29 10:48:30 - INFO - Epoch 185/400, Batch 4/4, Loss: 0.3454
2025-06-29 10:48:32 - INFO - Epoch 186/400, Batch 4/4, Loss: 0.3575
2025-06-29 10:48:34 - INFO - Epoch 187/400, Batch 4/4, Loss: 0.2650
2025-06-29 10:48:36 - INFO - Epoch 188/400, Batch 4/4, Loss: 0.2093
2025-06-29 10:48:39 - INFO - Epoch 189/400, Batch 4/4, Loss: 0.3647
2025-06-29 10:48:41 - INFO - Epoch 190/400, Batch 4/4, Loss: 0.2936
2025-06-29 10:48:43 - INFO - Epoch 191/400, Batch 4/4, Loss: 0.2142
2025-06-29 10:48:45 - INFO - Epoch 192/400, Batch 4/4, Loss: 0.2275
2025-06-29 10:48:48 - INFO - Epoch 193/400, Batch 4/4, Loss: 0.2074
2025-06-29 10:48:50 - INFO - Epoch 194/400, Batch 4/4, Loss: 0.3043
2025-06-29 10:48:52 - INFO - Epoch 195/400, Batch 4/4, Loss: 0.3409
2025-06-29 10:48:54 - INFO - Epoch 196/400, Batch 4/4, Loss: 0.2642
2025-06-29 10:48:57 - INFO - Epoch 197/400, Batch 4/4, Loss: 0.1833
2025-06-29 10:48:59 - INFO - Epoch 198/400, Batch 4/4, Loss: 0.4133
2025-06-29 10:49:01 - INFO - Epoch 199/400, Batch 4/4, Loss: 0.2161
2025-06-29 10:49:03 - INFO - Epoch 200/400, Batch 4/4, Loss: 0.2535
2025-06-29 10:49:03 - INFO - Saved checkpoint at epoch 200 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_200_checkpoint.pth
2025-06-29 10:49:06 - INFO - Epoch 201/400, Batch 4/4, Loss: 0.2725
2025-06-29 10:49:08 - INFO - Epoch 202/400, Batch 4/4, Loss: 0.0893
2025-06-29 10:49:10 - INFO - Epoch 203/400, Batch 4/4, Loss: 0.4105
2025-06-29 10:49:13 - INFO - Epoch 204/400, Batch 4/4, Loss: 0.1321
2025-06-29 10:49:15 - INFO - Epoch 205/400, Batch 4/4, Loss: 0.2604
2025-06-29 10:49:17 - INFO - Epoch 206/400, Batch 4/4, Loss: 0.1238
2025-06-29 10:49:19 - INFO - Epoch 207/400, Batch 4/4, Loss: 0.1092
2025-06-29 10:49:21 - INFO - Epoch 208/400, Batch 4/4, Loss: 0.1518
2025-06-29 10:49:24 - INFO - Epoch 209/400, Batch 4/4, Loss: 0.3458
2025-06-29 10:49:26 - INFO - Epoch 210/400, Batch 4/4, Loss: 0.1919
2025-06-29 10:49:28 - INFO - Epoch 211/400, Batch 4/4, Loss: 0.1002
2025-06-29 10:49:30 - INFO - Epoch 212/400, Batch 4/4, Loss: 0.2031
2025-06-29 10:49:33 - INFO - Epoch 213/400, Batch 4/4, Loss: 0.1320
2025-06-29 10:49:35 - INFO - Epoch 214/400, Batch 4/4, Loss: 0.1860
2025-06-29 10:49:37 - INFO - Epoch 215/400, Batch 4/4, Loss: 0.3540
2025-06-29 10:49:39 - INFO - Epoch 216/400, Batch 4/4, Loss: 0.1787
2025-06-29 10:49:41 - INFO - Epoch 217/400, Batch 4/4, Loss: 0.2018
2025-06-29 10:49:44 - INFO - Epoch 218/400, Batch 4/4, Loss: 0.4529
2025-06-29 10:49:46 - INFO - Epoch 219/400, Batch 4/4, Loss: 0.1069
2025-06-29 10:49:48 - INFO - Epoch 220/400, Batch 4/4, Loss: 0.0988
2025-06-29 10:49:48 - INFO - Saved checkpoint at epoch 220 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_220_checkpoint.pth
2025-06-29 10:49:50 - INFO - Epoch 221/400, Batch 4/4, Loss: 0.1313
2025-06-29 10:49:53 - INFO - Epoch 222/400, Batch 4/4, Loss: 0.5365
2025-06-29 10:49:55 - INFO - Epoch 223/400, Batch 4/4, Loss: 0.1107
2025-06-29 10:49:57 - INFO - Epoch 224/400, Batch 4/4, Loss: 0.2626
2025-06-29 10:50:00 - INFO - Epoch 225/400, Batch 4/4, Loss: 0.1412
2025-06-29 10:50:02 - INFO - Epoch 226/400, Batch 4/4, Loss: 0.1045
2025-06-29 10:50:04 - INFO - Epoch 227/400, Batch 4/4, Loss: 0.1546
2025-06-29 10:50:06 - INFO - Epoch 228/400, Batch 4/4, Loss: 0.1223
2025-06-29 10:50:09 - INFO - Epoch 229/400, Batch 4/4, Loss: 0.0840
2025-06-29 10:50:11 - INFO - Epoch 230/400, Batch 4/4, Loss: 0.3278
2025-06-29 10:50:13 - INFO - Epoch 231/400, Batch 4/4, Loss: 0.1968
2025-06-29 10:50:15 - INFO - Epoch 232/400, Batch 4/4, Loss: 0.1499
2025-06-29 10:50:18 - INFO - Epoch 233/400, Batch 4/4, Loss: 0.1062
2025-06-29 10:50:20 - INFO - Epoch 234/400, Batch 4/4, Loss: 0.2836
2025-06-29 10:50:22 - INFO - Epoch 235/400, Batch 4/4, Loss: -0.0230
2025-06-29 10:50:24 - INFO - Epoch 236/400, Batch 4/4, Loss: 0.1078
2025-06-29 10:50:26 - INFO - Epoch 237/400, Batch 4/4, Loss: 0.0784
2025-06-29 10:50:29 - INFO - Epoch 238/400, Batch 4/4, Loss: 0.2131
2025-06-29 10:50:31 - INFO - Epoch 239/400, Batch 4/4, Loss: 0.1610
2025-06-29 10:50:33 - INFO - Epoch 240/400, Batch 4/4, Loss: 0.1079
2025-06-29 10:50:33 - INFO - Saved checkpoint at epoch 240 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_240_checkpoint.pth
2025-06-29 10:50:36 - INFO - Epoch 241/400, Batch 4/4, Loss: 0.1814
2025-06-29 10:50:38 - INFO - Epoch 242/400, Batch 4/4, Loss: 0.1870
2025-06-29 10:50:40 - INFO - Epoch 243/400, Batch 4/4, Loss: 0.0729
2025-06-29 10:50:42 - INFO - Epoch 244/400, Batch 4/4, Loss: 0.1433
2025-06-29 10:50:45 - INFO - Epoch 245/400, Batch 4/4, Loss: 0.1663
2025-06-29 10:50:47 - INFO - Epoch 246/400, Batch 4/4, Loss: 0.1342
2025-06-29 10:50:49 - INFO - Epoch 247/400, Batch 4/4, Loss: 0.0980
2025-06-29 10:50:51 - INFO - Epoch 248/400, Batch 4/4, Loss: 0.2682
2025-06-29 10:50:54 - INFO - Epoch 249/400, Batch 4/4, Loss: 0.1497
2025-06-29 10:50:56 - INFO - Epoch 250/400, Batch 4/4, Loss: 0.1820
2025-06-29 10:50:58 - INFO - Epoch 251/400, Batch 4/4, Loss: 0.1567
2025-06-29 10:51:00 - INFO - Epoch 252/400, Batch 4/4, Loss: 0.1127
2025-06-29 10:51:02 - INFO - Epoch 253/400, Batch 4/4, Loss: 0.2118
2025-06-29 10:51:05 - INFO - Epoch 254/400, Batch 4/4, Loss: 0.2964
2025-06-29 10:51:07 - INFO - Epoch 255/400, Batch 4/4, Loss: 0.1272
2025-06-29 10:51:09 - INFO - Epoch 256/400, Batch 4/4, Loss: 0.2354
2025-06-29 10:51:11 - INFO - Epoch 257/400, Batch 4/4, Loss: 0.2124
2025-06-29 10:51:14 - INFO - Epoch 258/400, Batch 4/4, Loss: 0.1654
2025-06-29 10:51:16 - INFO - Epoch 259/400, Batch 4/4, Loss: 0.1684
2025-06-29 10:51:18 - INFO - Epoch 260/400, Batch 4/4, Loss: 0.2896
2025-06-29 10:51:18 - INFO - Saved checkpoint at epoch 260 at ./result/VNet_Multi_V2/LA_16/Pth/model_epoch_260_checkpoint.pth
2025-06-29 10:51:21 - INFO - Epoch 261/400, Batch 4/4, Loss: 0.0221
