2025-04-23 22:43:43 - INFO - Logging is set up.
2025-04-23 22:43:43 - INFO - TensorBoard logging directory: ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Train/20250423-224343
2025-04-23 22:43:43 - INFO - Training dataset: 16
2025-04-23 22:43:44 - INFO - Optimizer: AdamW with parameters: {'lr': 0.0001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'foreach': None, 'maximize': False, 'capturable': False, 'differentiable': False, 'fused': None}
2025-04-23 22:43:44 - INFO - Using CeDiceLoss 1.4:0.6
2025-04-23 22:43:49 - INFO - Epoch 1/1000, Batch 4/4, Loss: 0.8965
2025-04-23 22:45:29 - INFO - Epoch 26/1000, Batch 4/4, Loss: 0.3925
2025-04-23 22:45:33 - INFO - Epoch 27/1000, Batch 4/4, Loss: 0.5063
2025-04-23 22:45:37 - INFO - Epoch 28/1000, Batch 4/4, Loss: 0.4588
2025-04-23 22:45:42 - INFO - Epoch 29/1000, Batch 4/4, Loss: 0.4001
2025-04-23 22:45:48 - INFO - Epoch 30/1000, Batch 4/4, Loss: 0.3586
2025-04-23 22:45:52 - INFO - Epoch 31/1000, Batch 4/4, Loss: 0.5409
2025-04-23 22:45:56 - INFO - Epoch 32/1000, Batch 4/4, Loss: 0.3957
2025-04-23 22:46:01 - INFO - Epoch 33/1000, Batch 4/4, Loss: 0.4031
2025-04-23 22:46:05 - INFO - Epoch 34/1000, Batch 4/4, Loss: 0.3881
2025-04-23 22:46:12 - INFO - Epoch 35/1000, Batch 4/4, Loss: 0.3717
2025-04-23 22:46:19 - INFO - Epoch 36/1000, Batch 4/4, Loss: 0.4337
2025-04-23 22:46:26 - INFO - Epoch 37/1000, Batch 4/4, Loss: 0.4080
2025-04-23 22:46:33 - INFO - Epoch 38/1000, Batch 4/4, Loss: 0.3249
2025-04-23 22:46:41 - INFO - Epoch 39/1000, Batch 4/4, Loss: 0.3487
2025-04-23 22:46:48 - INFO - Epoch 40/1000, Batch 4/4, Loss: 0.4314
2025-04-23 22:46:48 - INFO - Saved checkpoint at epoch 40 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_40_checkpoint.pth
2025-04-23 22:46:56 - INFO - Epoch 41/1000, Batch 4/4, Loss: 0.3337
2025-04-23 22:47:03 - INFO - Epoch 42/1000, Batch 4/4, Loss: 0.4175
2025-04-23 22:47:10 - INFO - Epoch 43/1000, Batch 4/4, Loss: 0.4478
2025-04-23 22:47:17 - INFO - Epoch 44/1000, Batch 4/4, Loss: 0.4712
2025-04-23 22:47:25 - INFO - Epoch 45/1000, Batch 4/4, Loss: 0.3197
2025-04-23 22:47:32 - INFO - Epoch 46/1000, Batch 4/4, Loss: 0.3164
2025-04-23 22:47:39 - INFO - Epoch 47/1000, Batch 4/4, Loss: 0.4134
2025-04-23 22:47:46 - INFO - Epoch 48/1000, Batch 4/4, Loss: 0.2496
2025-04-23 22:47:54 - INFO - Epoch 49/1000, Batch 4/4, Loss: 0.4275
2025-04-23 22:48:01 - INFO - Epoch 50/1000, Batch 4/4, Loss: 0.3625
2025-04-23 22:48:08 - INFO - Epoch 51/1000, Batch 4/4, Loss: 0.4364
2025-04-23 22:48:15 - INFO - Epoch 52/1000, Batch 4/4, Loss: 0.3198
2025-04-23 22:48:23 - INFO - Epoch 53/1000, Batch 4/4, Loss: 0.3593
2025-04-23 22:48:30 - INFO - Epoch 54/1000, Batch 4/4, Loss: 0.4381
2025-04-23 22:48:37 - INFO - Epoch 55/1000, Batch 4/4, Loss: 0.3305
2025-04-23 22:48:45 - INFO - Epoch 56/1000, Batch 4/4, Loss: 0.3199
2025-04-23 22:48:52 - INFO - Epoch 57/1000, Batch 4/4, Loss: 0.4064
2025-04-23 22:48:59 - INFO - Epoch 58/1000, Batch 4/4, Loss: 0.3098
2025-04-23 22:49:06 - INFO - Epoch 59/1000, Batch 4/4, Loss: 0.3454
2025-04-23 22:49:13 - INFO - Epoch 60/1000, Batch 4/4, Loss: 0.2856
2025-04-23 22:49:13 - INFO - Saved checkpoint at epoch 60 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_60_checkpoint.pth
2025-04-23 22:49:20 - INFO - Epoch 61/1000, Batch 4/4, Loss: 0.4203
2025-04-23 22:49:27 - INFO - Epoch 62/1000, Batch 4/4, Loss: 0.3196
2025-04-23 22:49:34 - INFO - Epoch 63/1000, Batch 4/4, Loss: 0.2787
2025-04-23 22:49:41 - INFO - Epoch 64/1000, Batch 4/4, Loss: 0.3730
2025-04-23 22:49:48 - INFO - Epoch 65/1000, Batch 4/4, Loss: 0.3592
2025-04-23 22:49:55 - INFO - Epoch 66/1000, Batch 4/4, Loss: 0.3138
2025-04-23 22:50:02 - INFO - Epoch 67/1000, Batch 4/4, Loss: 0.3142
2025-04-23 22:50:09 - INFO - Epoch 68/1000, Batch 4/4, Loss: 0.4129
2025-04-23 22:50:16 - INFO - Epoch 69/1000, Batch 4/4, Loss: 0.3133
2025-04-23 22:50:23 - INFO - Epoch 70/1000, Batch 4/4, Loss: 0.4164
2025-04-23 22:50:30 - INFO - Epoch 71/1000, Batch 4/4, Loss: 0.2437
2025-04-23 22:50:37 - INFO - Epoch 72/1000, Batch 4/4, Loss: 0.2543
2025-04-23 22:50:44 - INFO - Epoch 73/1000, Batch 4/4, Loss: 0.2706
2025-04-23 22:50:51 - INFO - Epoch 74/1000, Batch 4/4, Loss: 0.2668
2025-04-23 22:50:58 - INFO - Epoch 75/1000, Batch 4/4, Loss: 0.2857
2025-04-23 22:51:05 - INFO - Epoch 76/1000, Batch 4/4, Loss: 0.2347
2025-04-23 22:51:12 - INFO - Epoch 77/1000, Batch 4/4, Loss: 0.2941
2025-04-23 22:51:19 - INFO - Epoch 78/1000, Batch 4/4, Loss: 0.3067
2025-04-23 22:51:26 - INFO - Epoch 79/1000, Batch 4/4, Loss: 0.2517
2025-04-23 22:51:33 - INFO - Epoch 80/1000, Batch 4/4, Loss: 0.2663
2025-04-23 22:51:33 - INFO - Saved checkpoint at epoch 80 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_80_checkpoint.pth
2025-04-23 22:51:41 - INFO - Epoch 81/1000, Batch 4/4, Loss: 0.2759
2025-04-23 22:51:48 - INFO - Epoch 82/1000, Batch 4/4, Loss: 0.2516
2025-04-23 22:51:55 - INFO - Epoch 83/1000, Batch 4/4, Loss: 0.2712
2025-04-23 22:52:01 - INFO - Epoch 84/1000, Batch 4/4, Loss: 0.4593
2025-04-23 22:52:09 - INFO - Epoch 85/1000, Batch 4/4, Loss: 0.3481
2025-04-23 22:52:16 - INFO - Epoch 86/1000, Batch 4/4, Loss: 0.4554
2025-04-23 22:52:22 - INFO - Epoch 87/1000, Batch 4/4, Loss: 0.3262
2025-04-23 22:52:29 - INFO - Epoch 88/1000, Batch 4/4, Loss: 0.2826
2025-04-23 22:52:36 - INFO - Epoch 89/1000, Batch 4/4, Loss: 0.3783
2025-04-23 22:52:42 - INFO - Epoch 90/1000, Batch 4/4, Loss: 0.3740
2025-04-23 22:52:49 - INFO - Epoch 91/1000, Batch 4/4, Loss: 0.3088
2025-04-23 22:52:56 - INFO - Epoch 92/1000, Batch 4/4, Loss: 0.3119
2025-04-23 22:53:03 - INFO - Epoch 93/1000, Batch 4/4, Loss: 0.3586
2025-04-23 22:53:10 - INFO - Epoch 94/1000, Batch 4/4, Loss: 0.2840
2025-04-23 22:53:16 - INFO - Epoch 95/1000, Batch 4/4, Loss: 0.3115
2025-04-23 22:53:23 - INFO - Epoch 96/1000, Batch 4/4, Loss: 0.2232
2025-04-23 22:53:30 - INFO - Epoch 97/1000, Batch 4/4, Loss: 0.2759
2025-04-23 22:53:37 - INFO - Epoch 98/1000, Batch 4/4, Loss: 0.2247
2025-04-23 22:53:44 - INFO - Epoch 99/1000, Batch 4/4, Loss: 0.4091
2025-04-23 22:53:50 - INFO - Epoch 100/1000, Batch 4/4, Loss: 0.2653
2025-04-23 22:53:51 - INFO - Saved checkpoint at epoch 100 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_100_checkpoint.pth
2025-04-23 22:53:58 - INFO - Epoch 101/1000, Batch 4/4, Loss: 0.2607
2025-04-23 22:54:05 - INFO - Epoch 102/1000, Batch 4/4, Loss: 0.2848
2025-04-23 22:54:12 - INFO - Epoch 103/1000, Batch 4/4, Loss: 0.2906
2025-04-23 22:54:18 - INFO - Epoch 104/1000, Batch 4/4, Loss: 0.2720
2025-04-23 22:54:25 - INFO - Epoch 105/1000, Batch 4/4, Loss: 0.2561
2025-04-23 22:54:32 - INFO - Epoch 106/1000, Batch 4/4, Loss: 0.3659
2025-04-23 22:54:39 - INFO - Epoch 107/1000, Batch 4/4, Loss: 0.2441
2025-04-23 22:54:46 - INFO - Epoch 108/1000, Batch 4/4, Loss: 0.2803
2025-04-23 22:54:53 - INFO - Epoch 109/1000, Batch 4/4, Loss: 0.2956
2025-04-23 22:54:59 - INFO - Epoch 110/1000, Batch 4/4, Loss: 0.1768
2025-04-23 22:55:06 - INFO - Epoch 111/1000, Batch 4/4, Loss: 0.2876
2025-04-23 22:55:13 - INFO - Epoch 112/1000, Batch 4/4, Loss: 0.2568
2025-04-23 22:55:20 - INFO - Epoch 113/1000, Batch 4/4, Loss: 0.4622
2025-04-23 22:55:27 - INFO - Epoch 114/1000, Batch 4/4, Loss: 0.4120
2025-04-23 22:55:33 - INFO - Epoch 115/1000, Batch 4/4, Loss: 0.3061
2025-04-23 22:55:40 - INFO - Epoch 116/1000, Batch 4/4, Loss: 0.2604
2025-04-23 22:55:47 - INFO - Epoch 117/1000, Batch 4/4, Loss: 0.2313
2025-04-23 22:55:54 - INFO - Epoch 118/1000, Batch 4/4, Loss: 0.3025
2025-04-23 22:56:01 - INFO - Epoch 119/1000, Batch 4/4, Loss: 0.2666
2025-04-23 22:56:08 - INFO - Epoch 120/1000, Batch 4/4, Loss: 0.2591
2025-04-23 22:56:08 - INFO - Saved checkpoint at epoch 120 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_120_checkpoint.pth
2025-04-23 22:56:15 - INFO - Epoch 121/1000, Batch 4/4, Loss: 0.2556
2025-04-23 22:56:23 - INFO - Epoch 122/1000, Batch 4/4, Loss: 0.3475
2025-04-23 22:56:30 - INFO - Epoch 123/1000, Batch 4/4, Loss: 0.2855
2025-04-23 22:56:37 - INFO - Epoch 124/1000, Batch 4/4, Loss: 0.2322
2025-04-23 22:56:44 - INFO - Epoch 125/1000, Batch 4/4, Loss: 0.2036
2025-04-23 22:56:51 - INFO - Epoch 126/1000, Batch 4/4, Loss: 0.3093
2025-04-23 22:56:59 - INFO - Epoch 127/1000, Batch 4/4, Loss: 0.2699
2025-04-23 22:57:06 - INFO - Epoch 128/1000, Batch 4/4, Loss: 0.2218
2025-04-23 22:57:13 - INFO - Epoch 129/1000, Batch 4/4, Loss: 0.3274
2025-04-23 22:57:20 - INFO - Epoch 130/1000, Batch 4/4, Loss: 0.2192
2025-04-23 22:57:28 - INFO - Epoch 131/1000, Batch 4/4, Loss: 0.2939
2025-04-23 22:57:35 - INFO - Epoch 132/1000, Batch 4/4, Loss: 0.3172
2025-04-23 22:57:42 - INFO - Epoch 133/1000, Batch 4/4, Loss: 0.2558
2025-04-23 22:57:49 - INFO - Epoch 134/1000, Batch 4/4, Loss: 0.2276
2025-04-23 22:57:57 - INFO - Epoch 135/1000, Batch 4/4, Loss: 0.2860
2025-04-23 22:58:04 - INFO - Epoch 136/1000, Batch 4/4, Loss: 0.2808
2025-04-23 22:58:11 - INFO - Epoch 137/1000, Batch 4/4, Loss: 0.2157
2025-04-23 22:58:18 - INFO - Epoch 138/1000, Batch 4/4, Loss: 0.1846
2025-04-23 22:58:26 - INFO - Epoch 139/1000, Batch 4/4, Loss: 0.3426
2025-04-23 22:58:33 - INFO - Epoch 140/1000, Batch 4/4, Loss: 0.2090
2025-04-23 22:58:33 - INFO - Saved checkpoint at epoch 140 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_140_checkpoint.pth
2025-04-23 22:58:41 - INFO - Epoch 141/1000, Batch 4/4, Loss: 0.2779
2025-04-23 22:58:48 - INFO - Epoch 142/1000, Batch 4/4, Loss: 0.2970
2025-04-23 22:58:55 - INFO - Epoch 143/1000, Batch 4/4, Loss: 0.2521
2025-04-23 22:59:02 - INFO - Epoch 144/1000, Batch 4/4, Loss: 0.2657
2025-04-23 22:59:09 - INFO - Epoch 145/1000, Batch 4/4, Loss: 0.2942
2025-04-23 22:59:16 - INFO - Epoch 146/1000, Batch 4/4, Loss: 0.2220
2025-04-23 22:59:24 - INFO - Epoch 147/1000, Batch 4/4, Loss: 0.2567
2025-04-23 22:59:31 - INFO - Epoch 148/1000, Batch 4/4, Loss: 0.2814
2025-04-23 22:59:38 - INFO - Epoch 149/1000, Batch 4/4, Loss: 0.1928
2025-04-23 22:59:46 - INFO - Epoch 150/1000, Batch 4/4, Loss: 0.1981
2025-04-23 22:59:53 - INFO - Epoch 151/1000, Batch 4/4, Loss: 0.2281
2025-04-23 23:00:00 - INFO - Epoch 152/1000, Batch 4/4, Loss: 0.1938
2025-04-23 23:00:08 - INFO - Epoch 153/1000, Batch 4/4, Loss: 0.2857
2025-04-23 23:00:15 - INFO - Epoch 154/1000, Batch 4/4, Loss: 0.2834
2025-04-23 23:00:22 - INFO - Epoch 155/1000, Batch 4/4, Loss: 0.2187
2025-04-23 23:00:29 - INFO - Epoch 156/1000, Batch 4/4, Loss: 0.2274
2025-04-23 23:00:36 - INFO - Epoch 157/1000, Batch 4/4, Loss: 0.2467
2025-04-23 23:00:43 - INFO - Epoch 158/1000, Batch 4/4, Loss: 0.2310
2025-04-23 23:00:50 - INFO - Epoch 159/1000, Batch 4/4, Loss: 0.2167
2025-04-23 23:00:57 - INFO - Epoch 160/1000, Batch 4/4, Loss: 0.2856
2025-04-23 23:00:58 - INFO - Saved checkpoint at epoch 160 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_160_checkpoint.pth
2025-04-23 23:01:05 - INFO - Epoch 161/1000, Batch 4/4, Loss: 0.1965
2025-04-23 23:01:12 - INFO - Epoch 162/1000, Batch 4/4, Loss: 0.1879
2025-04-23 23:01:19 - INFO - Epoch 163/1000, Batch 4/4, Loss: 0.2078
2025-04-23 23:01:26 - INFO - Epoch 164/1000, Batch 4/4, Loss: 0.2179
2025-04-23 23:01:33 - INFO - Epoch 165/1000, Batch 4/4, Loss: 0.2320
2025-04-23 23:01:40 - INFO - Epoch 166/1000, Batch 4/4, Loss: 0.3946
2025-04-23 23:01:47 - INFO - Epoch 167/1000, Batch 4/4, Loss: 0.1816
2025-04-23 23:01:54 - INFO - Epoch 168/1000, Batch 4/4, Loss: 0.1616
2025-04-23 23:02:00 - INFO - Epoch 169/1000, Batch 4/4, Loss: 0.2167
2025-04-23 23:02:07 - INFO - Epoch 170/1000, Batch 4/4, Loss: 0.1821
2025-04-23 23:02:14 - INFO - Epoch 171/1000, Batch 4/4, Loss: 0.2472
2025-04-23 23:02:21 - INFO - Epoch 172/1000, Batch 4/4, Loss: 0.1978
2025-04-23 23:02:28 - INFO - Epoch 173/1000, Batch 4/4, Loss: 0.2137
2025-04-23 23:02:35 - INFO - Epoch 174/1000, Batch 4/4, Loss: 0.1999
2025-04-23 23:02:41 - INFO - Epoch 175/1000, Batch 4/4, Loss: 0.1777
2025-04-23 23:02:48 - INFO - Epoch 176/1000, Batch 4/4, Loss: 0.2441
2025-04-23 23:02:55 - INFO - Epoch 177/1000, Batch 4/4, Loss: 0.2339
2025-04-23 23:03:02 - INFO - Epoch 178/1000, Batch 4/4, Loss: 0.1692
2025-04-23 23:03:08 - INFO - Epoch 179/1000, Batch 4/4, Loss: 0.1590
2025-04-23 23:03:15 - INFO - Epoch 180/1000, Batch 4/4, Loss: 0.1752
2025-04-23 23:03:16 - INFO - Saved checkpoint at epoch 180 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_180_checkpoint.pth
2025-04-23 23:03:22 - INFO - Epoch 181/1000, Batch 4/4, Loss: 0.1804
2025-04-23 23:03:29 - INFO - Epoch 182/1000, Batch 4/4, Loss: 0.2569
2025-04-23 23:03:36 - INFO - Epoch 183/1000, Batch 4/4, Loss: 0.1394
2025-04-23 23:03:43 - INFO - Epoch 184/1000, Batch 4/4, Loss: 0.2477
2025-04-23 23:03:50 - INFO - Epoch 185/1000, Batch 4/4, Loss: 0.2630
2025-04-23 23:03:56 - INFO - Epoch 186/1000, Batch 4/4, Loss: 0.2260
2025-04-23 23:04:03 - INFO - Epoch 187/1000, Batch 4/4, Loss: 0.1788
2025-04-23 23:04:10 - INFO - Epoch 188/1000, Batch 4/4, Loss: 0.2053
2025-04-23 23:04:17 - INFO - Epoch 189/1000, Batch 4/4, Loss: 0.1870
2025-04-23 23:04:23 - INFO - Epoch 190/1000, Batch 4/4, Loss: 0.2574
2025-04-23 23:04:30 - INFO - Epoch 191/1000, Batch 4/4, Loss: 0.2790
2025-04-23 23:04:37 - INFO - Epoch 192/1000, Batch 4/4, Loss: 0.1923
2025-04-23 23:04:44 - INFO - Epoch 193/1000, Batch 4/4, Loss: 0.1935
2025-04-23 23:04:51 - INFO - Epoch 194/1000, Batch 4/4, Loss: 0.2258
2025-04-23 23:04:57 - INFO - Epoch 195/1000, Batch 4/4, Loss: 0.2783
2025-04-23 23:05:04 - INFO - Epoch 196/1000, Batch 4/4, Loss: 0.2036
2025-04-23 23:05:11 - INFO - Epoch 197/1000, Batch 4/4, Loss: 0.1818
2025-04-23 23:05:18 - INFO - Epoch 198/1000, Batch 4/4, Loss: 0.2377
2025-04-23 23:05:24 - INFO - Epoch 199/1000, Batch 4/4, Loss: 0.2749
2025-04-23 23:05:31 - INFO - Epoch 200/1000, Batch 4/4, Loss: 0.2074
2025-04-23 23:05:32 - INFO - Saved checkpoint at epoch 200 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_200_checkpoint.pth
2025-04-23 23:05:39 - INFO - Epoch 201/1000, Batch 4/4, Loss: 0.1838
2025-04-23 23:05:46 - INFO - Epoch 202/1000, Batch 4/4, Loss: 0.2071
2025-04-23 23:05:52 - INFO - Epoch 203/1000, Batch 4/4, Loss: 0.1406
2025-04-23 23:05:59 - INFO - Epoch 204/1000, Batch 4/4, Loss: 0.1631
2025-04-23 23:06:06 - INFO - Epoch 205/1000, Batch 4/4, Loss: 0.1797
2025-04-23 23:06:13 - INFO - Epoch 206/1000, Batch 4/4, Loss: 0.1494
2025-04-23 23:06:20 - INFO - Epoch 207/1000, Batch 4/4, Loss: 0.1703
2025-04-23 23:06:27 - INFO - Epoch 208/1000, Batch 4/4, Loss: 0.2475
2025-04-23 23:06:33 - INFO - Epoch 209/1000, Batch 4/4, Loss: 0.1890
2025-04-23 23:06:40 - INFO - Epoch 210/1000, Batch 4/4, Loss: 0.2033
2025-04-23 23:06:47 - INFO - Epoch 211/1000, Batch 4/4, Loss: 0.2218
2025-04-23 23:06:54 - INFO - Epoch 212/1000, Batch 4/4, Loss: 0.1602
2025-04-23 23:07:01 - INFO - Epoch 213/1000, Batch 4/4, Loss: 0.1653
2025-04-23 23:07:08 - INFO - Epoch 214/1000, Batch 4/4, Loss: 0.1439
2025-04-23 23:07:14 - INFO - Epoch 215/1000, Batch 4/4, Loss: 0.1761
2025-04-23 23:07:21 - INFO - Epoch 216/1000, Batch 4/4, Loss: 0.2676
2025-04-23 23:07:28 - INFO - Epoch 217/1000, Batch 4/4, Loss: 0.1710
2025-04-23 23:07:36 - INFO - Epoch 218/1000, Batch 4/4, Loss: 0.1895
2025-04-23 23:07:43 - INFO - Epoch 219/1000, Batch 4/4, Loss: 0.2039
2025-04-23 23:07:50 - INFO - Epoch 220/1000, Batch 4/4, Loss: 0.1569
2025-04-23 23:07:51 - INFO - Saved checkpoint at epoch 220 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_220_checkpoint.pth
2025-04-23 23:07:58 - INFO - Epoch 221/1000, Batch 4/4, Loss: 0.2004
2025-04-23 23:08:05 - INFO - Epoch 222/1000, Batch 4/4, Loss: 0.1793
2025-04-23 23:08:12 - INFO - Epoch 223/1000, Batch 4/4, Loss: 0.1739
2025-04-23 23:08:19 - INFO - Epoch 224/1000, Batch 4/4, Loss: 0.1531
2025-04-23 23:08:27 - INFO - Epoch 225/1000, Batch 4/4, Loss: 0.1514
2025-04-23 23:08:34 - INFO - Epoch 226/1000, Batch 4/4, Loss: 0.1717
2025-04-23 23:08:41 - INFO - Epoch 227/1000, Batch 4/4, Loss: 0.1929
2025-04-23 23:08:49 - INFO - Epoch 228/1000, Batch 4/4, Loss: 0.1980
2025-04-23 23:08:56 - INFO - Epoch 229/1000, Batch 4/4, Loss: 0.1341
2025-04-23 23:09:03 - INFO - Epoch 230/1000, Batch 4/4, Loss: 0.1691
2025-04-23 23:09:10 - INFO - Epoch 231/1000, Batch 4/4, Loss: 0.1904
2025-04-23 23:09:17 - INFO - Epoch 232/1000, Batch 4/4, Loss: 0.1925
2025-04-23 23:09:25 - INFO - Epoch 233/1000, Batch 4/4, Loss: 0.2278
2025-04-23 23:09:32 - INFO - Epoch 234/1000, Batch 4/4, Loss: 0.1497
2025-04-23 23:09:39 - INFO - Epoch 235/1000, Batch 4/4, Loss: 0.2049
2025-04-23 23:09:46 - INFO - Epoch 236/1000, Batch 4/4, Loss: 0.1981
2025-04-23 23:09:54 - INFO - Epoch 237/1000, Batch 4/4, Loss: 0.1846
2025-04-23 23:10:01 - INFO - Epoch 238/1000, Batch 4/4, Loss: 0.2072
2025-04-23 23:10:08 - INFO - Epoch 239/1000, Batch 4/4, Loss: 0.2301
2025-04-23 23:10:15 - INFO - Epoch 240/1000, Batch 4/4, Loss: 0.1416
2025-04-23 23:10:16 - INFO - Saved checkpoint at epoch 240 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_240_checkpoint.pth
2025-04-23 23:10:23 - INFO - Epoch 241/1000, Batch 4/4, Loss: 0.1907
2025-04-23 23:10:30 - INFO - Epoch 242/1000, Batch 4/4, Loss: 0.2264
2025-04-23 23:10:38 - INFO - Epoch 243/1000, Batch 4/4, Loss: 0.2118
2025-04-23 23:10:45 - INFO - Epoch 244/1000, Batch 4/4, Loss: 0.1965
2025-04-23 23:10:52 - INFO - Epoch 245/1000, Batch 4/4, Loss: 0.1836
2025-04-23 23:11:00 - INFO - Epoch 246/1000, Batch 4/4, Loss: 0.1676
2025-04-23 23:11:07 - INFO - Epoch 247/1000, Batch 4/4, Loss: 0.1251
2025-04-23 23:11:14 - INFO - Epoch 248/1000, Batch 4/4, Loss: 0.2233
2025-04-23 23:11:21 - INFO - Epoch 249/1000, Batch 4/4, Loss: 0.1799
2025-04-23 23:11:28 - INFO - Epoch 250/1000, Batch 4/4, Loss: 0.1619
2025-04-23 23:11:35 - INFO - Epoch 251/1000, Batch 4/4, Loss: 0.1806
2025-04-23 23:11:43 - INFO - Epoch 252/1000, Batch 4/4, Loss: 0.2101
2025-04-23 23:11:50 - INFO - Epoch 253/1000, Batch 4/4, Loss: 0.1613
2025-04-23 23:11:57 - INFO - Epoch 254/1000, Batch 4/4, Loss: 0.1512
2025-04-23 23:12:04 - INFO - Epoch 255/1000, Batch 4/4, Loss: 0.1594
2025-04-23 23:12:11 - INFO - Epoch 256/1000, Batch 4/4, Loss: 0.1869
2025-04-23 23:12:17 - INFO - Epoch 257/1000, Batch 4/4, Loss: 0.1559
2025-04-23 23:12:24 - INFO - Epoch 258/1000, Batch 4/4, Loss: 0.1529
2025-04-23 23:12:31 - INFO - Epoch 259/1000, Batch 4/4, Loss: 0.1287
2025-04-23 23:12:38 - INFO - Epoch 260/1000, Batch 4/4, Loss: 0.2377
2025-04-23 23:12:39 - INFO - Saved checkpoint at epoch 260 at ./result/SAM3D_VNet_SSL/LA_16_Supervised_V2/Pth/model_epoch_260_checkpoint.pth
2025-04-23 23:12:45 - INFO - Epoch 261/1000, Batch 4/4, Loss: 0.1683
2025-04-23 23:12:52 - INFO - Epoch 262/1000, Batch 4/4, Loss: 0.1558
2025-04-23 23:12:59 - INFO - Epoch 263/1000, Batch 4/4, Loss: 0.1871
2025-04-23 23:13:06 - INFO - Epoch 264/1000, Batch 4/4, Loss: 0.1650
2025-04-23 23:13:13 - INFO - Epoch 265/1000, Batch 4/4, Loss: 0.1845
