2025-07-14 13:28:55 - INFO - Logging is set up.
2025-07-14 13:28:55 - INFO - 
======================================== New DDP Training Session Started ========================================
2025-07-14 13:28:55 - INFO - Using 2 GPUs for training.
2025-07-14 13:28:55 - INFO - Training configuration:
{
  "seed": 42,
  "epochs": 600,
  "batch_size": 2,
  "learning_rate": 0.0001,
  "log_path": "./result/VNet_Multi_V5/LA_16/Training.log",
  "pth_path": "./result/VNet_Multi_V5/LA_16/Pth",
  "tensorboard_path": "./result/VNet_Multi_V5/LA_16/Train",
  "continue_train": false,
  "dataset_path": "./datasets/LA",
  "num_classes": 2,
  "training_num": 16,
  "patch_size": [
    112,
    112,
    80
  ]
}
2025-07-14 13:28:55 - INFO - Ensured model and TensorBoard directories exist.
2025-07-14 13:28:55 - INFO - Process started on device: cuda:0 with seed 42.
2025-07-14 13:28:55 - INFO - TensorBoard writer initialized at: ./result/VNet_Multi_V5/LA_16/Train/20250714-132855
2025-07-14 13:28:55 - INFO - Initializing dataset...
2025-07-14 13:28:55 - INFO - Dataset contains 16 samples.
2025-07-14 13:28:55 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-14 13:28:55 - INFO - Initializing VNet model...
2025-07-14 13:28:55 - INFO - Logging is set up.
2025-07-14 13:28:55 - INFO - Process started on device: cuda:1 with seed 42.
2025-07-14 13:28:55 - INFO - Initializing dataset...
2025-07-14 13:28:55 - INFO - Dataset contains 16 samples.
2025-07-14 13:28:55 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-14 13:28:55 - INFO - Initializing VNet model...
2025-07-14 13:28:56 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-14 13:28:56 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-14 13:28:56 - INFO - Loss function: UnifiedLoss with λ_reg=0.3, weights=[1,1]
2025-07-14 13:28:56 - INFO - Optimizer: AdamW with LR=0.0001
2025-07-14 13:28:56 - INFO - Starting training from epoch 0 to 600...
2025-07-14 13:31:22 - INFO - Epoch 69 finished. Average Training Loss: 0.5947
2025-07-14 13:31:24 - INFO - Epoch 70 finished. Average Training Loss: 0.6697
2025-07-14 13:31:25 - INFO - Epoch 71 finished. Average Training Loss: 0.7255
2025-07-14 13:31:28 - INFO - Epoch 72 finished. Average Training Loss: 0.5662
2025-07-14 13:31:30 - INFO - Epoch 73 finished. Average Training Loss: 0.6992
2025-07-14 13:31:31 - INFO - Epoch 74 finished. Average Training Loss: 0.6593
2025-07-14 13:31:33 - INFO - Epoch 75 finished. Average Training Loss: 0.5923
2025-07-14 13:31:35 - INFO - Epoch 76 finished. Average Training Loss: 0.7211
2025-07-14 13:31:37 - INFO - Epoch 77 finished. Average Training Loss: 0.7128
2025-07-14 13:31:39 - INFO - Epoch 78 finished. Average Training Loss: 0.6157
2025-07-14 13:31:41 - INFO - Epoch 79 finished. Average Training Loss: 0.6530
2025-07-14 13:31:43 - INFO - Epoch 80 finished. Average Training Loss: 0.6250
2025-07-14 13:31:43 - INFO - Saved checkpoint for epoch 80 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_80.pth
2025-07-14 13:31:45 - INFO - Epoch 81 finished. Average Training Loss: 0.5839
2025-07-14 13:31:47 - INFO - Epoch 82 finished. Average Training Loss: 0.5770
2025-07-14 13:31:49 - INFO - Epoch 83 finished. Average Training Loss: 0.7084
2025-07-14 13:31:51 - INFO - Epoch 84 finished. Average Training Loss: 0.5989
2025-07-14 13:31:53 - INFO - Epoch 85 finished. Average Training Loss: 0.5322
2025-07-14 13:31:55 - INFO - Epoch 86 finished. Average Training Loss: 0.6037
2025-07-14 13:31:57 - INFO - Epoch 87 finished. Average Training Loss: 0.5317
2025-07-14 13:31:59 - INFO - Epoch 88 finished. Average Training Loss: 0.6870
2025-07-14 13:32:01 - INFO - Epoch 89 finished. Average Training Loss: 0.6226
2025-07-14 13:32:02 - INFO - Epoch 90 finished. Average Training Loss: 0.4912
2025-07-14 13:32:04 - INFO - Epoch 91 finished. Average Training Loss: 0.5850
2025-07-14 13:32:06 - INFO - Epoch 92 finished. Average Training Loss: 0.6510
2025-07-14 13:32:08 - INFO - Epoch 93 finished. Average Training Loss: 0.4824
2025-07-14 13:32:10 - INFO - Epoch 94 finished. Average Training Loss: 0.5054
2025-07-14 13:32:12 - INFO - Epoch 95 finished. Average Training Loss: 0.4766
2025-07-14 13:32:14 - INFO - Epoch 96 finished. Average Training Loss: 0.5185
2025-07-14 13:32:16 - INFO - Epoch 97 finished. Average Training Loss: 0.5631
2025-07-14 13:32:18 - INFO - Epoch 98 finished. Average Training Loss: 0.5360
2025-07-14 13:32:20 - INFO - Epoch 99 finished. Average Training Loss: 0.5253
2025-07-14 13:32:22 - INFO - Epoch 100 finished. Average Training Loss: 0.4525
2025-07-14 13:32:22 - INFO - Saved checkpoint for epoch 100 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_100.pth
2025-07-14 13:32:24 - INFO - Epoch 101 finished. Average Training Loss: 0.6123
2025-07-14 13:32:26 - INFO - Epoch 102 finished. Average Training Loss: 0.7455
2025-07-14 13:32:28 - INFO - Epoch 103 finished. Average Training Loss: 0.4593
2025-07-14 13:32:30 - INFO - Epoch 104 finished. Average Training Loss: 0.7270
2025-07-14 13:32:32 - INFO - Epoch 105 finished. Average Training Loss: 0.4814
2025-07-14 13:32:34 - INFO - Epoch 106 finished. Average Training Loss: 0.6226
2025-07-14 13:32:36 - INFO - Epoch 107 finished. Average Training Loss: 0.5111
2025-07-14 13:32:38 - INFO - Epoch 108 finished. Average Training Loss: 0.3431
2025-07-14 13:32:40 - INFO - Epoch 109 finished. Average Training Loss: 0.5375
2025-07-14 13:32:41 - INFO - Epoch 110 finished. Average Training Loss: 0.5454
2025-07-14 13:32:43 - INFO - Epoch 111 finished. Average Training Loss: 0.6695
2025-07-14 13:32:45 - INFO - Epoch 112 finished. Average Training Loss: 0.4932
2025-07-14 13:32:47 - INFO - Epoch 113 finished. Average Training Loss: 0.4735
2025-07-14 13:32:49 - INFO - Epoch 114 finished. Average Training Loss: 0.5403
2025-07-14 13:32:51 - INFO - Epoch 115 finished. Average Training Loss: 0.6275
2025-07-14 13:32:53 - INFO - Epoch 116 finished. Average Training Loss: 0.4839
2025-07-14 13:32:55 - INFO - Epoch 117 finished. Average Training Loss: 0.5129
2025-07-14 13:32:57 - INFO - Epoch 118 finished. Average Training Loss: 0.4483
2025-07-14 13:32:59 - INFO - Epoch 119 finished. Average Training Loss: 0.6079
2025-07-14 13:33:01 - INFO - Epoch 120 finished. Average Training Loss: 0.4063
2025-07-14 13:33:01 - INFO - Saved checkpoint for epoch 120 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_120.pth
2025-07-14 13:33:03 - INFO - Epoch 121 finished. Average Training Loss: 0.5081
2025-07-14 13:33:05 - INFO - Epoch 122 finished. Average Training Loss: 0.5284
2025-07-14 13:33:07 - INFO - Epoch 123 finished. Average Training Loss: 0.5094
2025-07-14 13:33:09 - INFO - Epoch 124 finished. Average Training Loss: 0.5228
2025-07-14 13:33:11 - INFO - Epoch 125 finished. Average Training Loss: 0.5750
2025-07-14 13:33:12 - INFO - Epoch 126 finished. Average Training Loss: 0.4219
2025-07-14 13:33:14 - INFO - Epoch 127 finished. Average Training Loss: 0.5448
2025-07-14 13:33:16 - INFO - Epoch 128 finished. Average Training Loss: 0.4745
2025-07-14 13:33:17 - INFO - Epoch 129 finished. Average Training Loss: 0.5148
2025-07-14 13:33:19 - INFO - Epoch 130 finished. Average Training Loss: 0.5223
2025-07-14 13:33:21 - INFO - Epoch 131 finished. Average Training Loss: 0.5047
2025-07-14 13:33:22 - INFO - Epoch 132 finished. Average Training Loss: 0.4172
2025-07-14 13:33:24 - INFO - Epoch 133 finished. Average Training Loss: 0.4352
2025-07-14 13:33:25 - INFO - Epoch 134 finished. Average Training Loss: 0.6241
2025-07-14 13:33:27 - INFO - Epoch 135 finished. Average Training Loss: 0.4359
2025-07-14 13:33:29 - INFO - Epoch 136 finished. Average Training Loss: 0.4173
2025-07-14 13:33:30 - INFO - Epoch 137 finished. Average Training Loss: 0.6363
2025-07-14 13:33:32 - INFO - Epoch 138 finished. Average Training Loss: 0.5149
2025-07-14 13:33:34 - INFO - Epoch 139 finished. Average Training Loss: 0.4686
2025-07-14 13:33:35 - INFO - Epoch 140 finished. Average Training Loss: 0.5556
2025-07-14 13:33:35 - INFO - Saved checkpoint for epoch 140 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_140.pth
2025-07-14 13:33:37 - INFO - Epoch 141 finished. Average Training Loss: 0.4356
2025-07-14 13:33:39 - INFO - Epoch 142 finished. Average Training Loss: 0.5434
2025-07-14 13:33:40 - INFO - Epoch 143 finished. Average Training Loss: 0.4240
2025-07-14 13:33:42 - INFO - Epoch 144 finished. Average Training Loss: 0.4334
2025-07-14 13:33:44 - INFO - Epoch 145 finished. Average Training Loss: 0.5163
2025-07-14 13:33:46 - INFO - Epoch 146 finished. Average Training Loss: 0.3110
2025-07-14 13:33:47 - INFO - Epoch 147 finished. Average Training Loss: 0.2743
2025-07-14 13:33:49 - INFO - Epoch 148 finished. Average Training Loss: 0.3543
2025-07-14 13:33:50 - INFO - Epoch 149 finished. Average Training Loss: 0.4171
2025-07-14 13:33:52 - INFO - Epoch 150 finished. Average Training Loss: 0.4745
2025-07-14 13:33:54 - INFO - Epoch 151 finished. Average Training Loss: 0.3701
2025-07-14 13:33:55 - INFO - Epoch 152 finished. Average Training Loss: 0.3918
2025-07-14 13:33:57 - INFO - Epoch 153 finished. Average Training Loss: 0.4245
2025-07-14 13:33:59 - INFO - Epoch 154 finished. Average Training Loss: 0.3980
2025-07-14 13:34:00 - INFO - Epoch 155 finished. Average Training Loss: 0.3106
2025-07-14 13:34:02 - INFO - Epoch 156 finished. Average Training Loss: 0.4734
2025-07-14 13:34:04 - INFO - Epoch 157 finished. Average Training Loss: 0.3330
2025-07-14 13:34:05 - INFO - Epoch 158 finished. Average Training Loss: 0.4279
2025-07-14 13:34:07 - INFO - Epoch 159 finished. Average Training Loss: 0.4029
2025-07-14 13:34:09 - INFO - Epoch 160 finished. Average Training Loss: 0.2967
2025-07-14 13:34:09 - INFO - Saved checkpoint for epoch 160 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_160.pth
2025-07-14 13:34:10 - INFO - Epoch 161 finished. Average Training Loss: 0.3899
2025-07-14 13:34:12 - INFO - Epoch 162 finished. Average Training Loss: 0.3760
2025-07-14 13:34:14 - INFO - Epoch 163 finished. Average Training Loss: 0.3183
2025-07-14 13:34:15 - INFO - Epoch 164 finished. Average Training Loss: 0.2830
2025-07-14 13:34:17 - INFO - Epoch 165 finished. Average Training Loss: 0.4077
2025-07-14 13:34:19 - INFO - Epoch 166 finished. Average Training Loss: 0.3335
2025-07-14 13:34:20 - INFO - Epoch 167 finished. Average Training Loss: 0.3371
2025-07-14 13:34:22 - INFO - Epoch 168 finished. Average Training Loss: 0.3964
2025-07-14 13:34:24 - INFO - Epoch 169 finished. Average Training Loss: 0.3581
2025-07-14 13:34:25 - INFO - Epoch 170 finished. Average Training Loss: 0.2864
2025-07-14 13:34:27 - INFO - Epoch 171 finished. Average Training Loss: 0.5330
2025-07-14 13:34:29 - INFO - Epoch 172 finished. Average Training Loss: 0.3845
2025-07-14 13:34:30 - INFO - Epoch 173 finished. Average Training Loss: 0.4812
2025-07-14 13:34:32 - INFO - Epoch 174 finished. Average Training Loss: 0.5512
2025-07-14 13:34:34 - INFO - Epoch 175 finished. Average Training Loss: 0.3995
2025-07-14 13:34:35 - INFO - Epoch 176 finished. Average Training Loss: 0.3408
2025-07-14 13:34:37 - INFO - Epoch 177 finished. Average Training Loss: 0.4991
2025-07-14 13:34:39 - INFO - Epoch 178 finished. Average Training Loss: 0.3621
2025-07-14 13:34:40 - INFO - Epoch 179 finished. Average Training Loss: 0.2800
2025-07-14 13:34:42 - INFO - Epoch 180 finished. Average Training Loss: 0.3994
2025-07-14 13:34:42 - INFO - Saved checkpoint for epoch 180 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_180.pth
2025-07-14 13:34:44 - INFO - Epoch 181 finished. Average Training Loss: 0.2563
2025-07-14 13:34:45 - INFO - Epoch 182 finished. Average Training Loss: 0.4561
2025-07-14 13:34:47 - INFO - Epoch 183 finished. Average Training Loss: 0.3298
2025-07-14 13:34:49 - INFO - Epoch 184 finished. Average Training Loss: 0.2615
2025-07-14 13:34:50 - INFO - Epoch 185 finished. Average Training Loss: 0.2203
2025-07-14 13:34:52 - INFO - Epoch 186 finished. Average Training Loss: 0.2335
2025-07-14 13:34:54 - INFO - Epoch 187 finished. Average Training Loss: 0.4198
2025-07-14 13:34:56 - INFO - Epoch 188 finished. Average Training Loss: 0.3289
2025-07-14 13:34:58 - INFO - Epoch 189 finished. Average Training Loss: 0.3238
2025-07-14 13:34:59 - INFO - Epoch 190 finished. Average Training Loss: 0.2596
2025-07-14 13:35:01 - INFO - Epoch 191 finished. Average Training Loss: 0.4295
2025-07-14 13:35:02 - INFO - Epoch 192 finished. Average Training Loss: 0.2649
2025-07-14 13:35:05 - INFO - Epoch 193 finished. Average Training Loss: 0.4030
2025-07-14 13:35:07 - INFO - Epoch 194 finished. Average Training Loss: 0.2239
2025-07-14 13:35:08 - INFO - Epoch 195 finished. Average Training Loss: 0.2615
2025-07-14 13:35:10 - INFO - Epoch 196 finished. Average Training Loss: 0.4082
2025-07-14 13:35:12 - INFO - Epoch 197 finished. Average Training Loss: 0.4269
2025-07-14 13:35:14 - INFO - Epoch 198 finished. Average Training Loss: 0.2593
2025-07-14 13:35:16 - INFO - Epoch 199 finished. Average Training Loss: 0.2754
2025-07-14 13:35:18 - INFO - Epoch 200 finished. Average Training Loss: 0.3731
2025-07-14 13:35:18 - INFO - Saved checkpoint for epoch 200 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_200.pth
2025-07-14 13:35:20 - INFO - Epoch 201 finished. Average Training Loss: 0.2186
2025-07-14 13:35:23 - INFO - Epoch 202 finished. Average Training Loss: 0.2761
2025-07-14 13:35:24 - INFO - Epoch 203 finished. Average Training Loss: 0.4950
2025-07-14 13:35:26 - INFO - Epoch 204 finished. Average Training Loss: 0.3198
2025-07-14 13:35:28 - INFO - Epoch 205 finished. Average Training Loss: 0.2595
2025-07-14 13:35:30 - INFO - Epoch 206 finished. Average Training Loss: 0.2940
2025-07-14 13:35:32 - INFO - Epoch 207 finished. Average Training Loss: 0.2867
2025-07-14 13:35:34 - INFO - Epoch 208 finished. Average Training Loss: 0.2933
2025-07-14 13:35:36 - INFO - Epoch 209 finished. Average Training Loss: 0.5759
2025-07-14 13:35:38 - INFO - Epoch 210 finished. Average Training Loss: 0.2813
2025-07-14 13:35:40 - INFO - Epoch 211 finished. Average Training Loss: 0.3353
2025-07-14 13:35:42 - INFO - Epoch 212 finished. Average Training Loss: 0.2228
2025-07-14 13:35:44 - INFO - Epoch 213 finished. Average Training Loss: 0.2912
2025-07-14 13:35:46 - INFO - Epoch 214 finished. Average Training Loss: 0.3943
2025-07-14 13:35:48 - INFO - Epoch 215 finished. Average Training Loss: 0.2747
2025-07-14 13:35:50 - INFO - Epoch 216 finished. Average Training Loss: 0.2440
2025-07-14 13:35:51 - INFO - Epoch 217 finished. Average Training Loss: 0.2460
2025-07-14 13:35:53 - INFO - Epoch 218 finished. Average Training Loss: 0.3363
2025-07-14 13:35:55 - INFO - Epoch 219 finished. Average Training Loss: 0.1973
2025-07-14 13:35:57 - INFO - Epoch 220 finished. Average Training Loss: 0.2307
2025-07-14 13:35:58 - INFO - Saved checkpoint for epoch 220 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_220.pth
2025-07-14 13:35:59 - INFO - Epoch 221 finished. Average Training Loss: 0.2437
2025-07-14 13:36:01 - INFO - Epoch 222 finished. Average Training Loss: 0.2066
2025-07-14 13:36:03 - INFO - Epoch 223 finished. Average Training Loss: 0.2584
2025-07-14 13:36:05 - INFO - Epoch 224 finished. Average Training Loss: 0.3140
2025-07-14 13:36:07 - INFO - Epoch 225 finished. Average Training Loss: 0.2358
2025-07-14 13:36:09 - INFO - Epoch 226 finished. Average Training Loss: 0.3862
2025-07-14 13:36:11 - INFO - Epoch 227 finished. Average Training Loss: 0.2477
2025-07-14 13:36:13 - INFO - Epoch 228 finished. Average Training Loss: 0.2273
2025-07-14 13:36:15 - INFO - Epoch 229 finished. Average Training Loss: 0.2902
2025-07-14 13:36:17 - INFO - Epoch 230 finished. Average Training Loss: 0.2546
2025-07-14 13:36:19 - INFO - Epoch 231 finished. Average Training Loss: 0.2813
2025-07-14 13:36:21 - INFO - Epoch 232 finished. Average Training Loss: 0.2504
2025-07-14 13:36:23 - INFO - Epoch 233 finished. Average Training Loss: 0.1720
2025-07-14 13:36:25 - INFO - Epoch 234 finished. Average Training Loss: 0.2898
2025-07-14 13:36:27 - INFO - Epoch 235 finished. Average Training Loss: 0.3005
2025-07-14 13:36:29 - INFO - Epoch 236 finished. Average Training Loss: 0.2117
2025-07-14 13:36:30 - INFO - Epoch 237 finished. Average Training Loss: 0.0476
2025-07-14 13:36:32 - INFO - Epoch 238 finished. Average Training Loss: 0.3228
2025-07-14 13:36:35 - INFO - Epoch 239 finished. Average Training Loss: 0.2557
2025-07-14 13:36:36 - INFO - Epoch 240 finished. Average Training Loss: 0.1105
2025-07-14 13:36:36 - INFO - Saved checkpoint for epoch 240 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_240.pth
2025-07-14 13:36:39 - INFO - Epoch 241 finished. Average Training Loss: 0.2074
2025-07-14 13:36:40 - INFO - Epoch 242 finished. Average Training Loss: 0.3331
2025-07-14 13:36:42 - INFO - Epoch 243 finished. Average Training Loss: 0.2088
2025-07-14 13:36:44 - INFO - Epoch 244 finished. Average Training Loss: 0.2196
2025-07-14 13:36:45 - INFO - Epoch 245 finished. Average Training Loss: 0.2521
2025-07-14 13:36:47 - INFO - Epoch 246 finished. Average Training Loss: 0.2244
2025-07-14 13:36:49 - INFO - Epoch 247 finished. Average Training Loss: 0.1450
2025-07-14 13:36:50 - INFO - Epoch 248 finished. Average Training Loss: 0.2337
2025-07-14 13:36:52 - INFO - Epoch 249 finished. Average Training Loss: 0.3561
2025-07-14 13:36:54 - INFO - Epoch 250 finished. Average Training Loss: 0.2366
2025-07-14 13:36:55 - INFO - Epoch 251 finished. Average Training Loss: 0.1692
2025-07-14 13:36:57 - INFO - Epoch 252 finished. Average Training Loss: 0.3376
2025-07-14 13:36:59 - INFO - Epoch 253 finished. Average Training Loss: 0.2312
2025-07-14 13:37:00 - INFO - Epoch 254 finished. Average Training Loss: 0.1278
2025-07-14 13:37:02 - INFO - Epoch 255 finished. Average Training Loss: 0.2988
2025-07-14 13:37:04 - INFO - Epoch 256 finished. Average Training Loss: 0.2346
2025-07-14 13:37:05 - INFO - Epoch 257 finished. Average Training Loss: 0.1528
2025-07-14 13:37:07 - INFO - Epoch 258 finished. Average Training Loss: 0.2053
2025-07-14 13:37:09 - INFO - Epoch 259 finished. Average Training Loss: 0.1879
2025-07-14 13:37:10 - INFO - Epoch 260 finished. Average Training Loss: 0.1995
2025-07-14 13:37:10 - INFO - Saved checkpoint for epoch 260 to ./result/VNet_Multi_V5/LA_16/Pth/model_epoch_260.pth
2025-07-14 13:37:12 - INFO - Epoch 261 finished. Average Training Loss: 0.3225
2025-07-14 13:37:14 - INFO - Epoch 262 finished. Average Training Loss: 0.1552
2025-07-14 13:37:15 - INFO - Epoch 263 finished. Average Training Loss: 0.1593
