2025-07-04 21:54:08 - INFO - Logging is set up.
2025-07-04 21:54:08 - INFO - 
======================================== New DDP Training Session Started ========================================
2025-07-04 21:54:08 - INFO - Using 2 GPUs for training.
2025-07-04 21:54:08 - INFO - Training configuration:
{
  "seed": 42,
  "epochs": 600,
  "batch_size": 2,
  "learning_rate": 0.0001,
  "log_path": "./result/VNet_Multi_V3/LA_16/Training.log",
  "pth_path": "./result/VNet_Multi_V3/LA_16/Pth",
  "tensorboard_path": "./result/VNet_Multi_V3/LA_16/Train",
  "continue_train": false,
  "dataset_path": "./datasets/LA",
  "num_classes": 2,
  "training_num": 16,
  "patch_size": [
    112,
    112,
    80
  ]
}
2025-07-04 21:54:08 - INFO - Ensured model and TensorBoard directories exist.
2025-07-04 21:54:08 - INFO - Process started on device: cuda:0 with seed 42.
2025-07-04 21:54:08 - INFO - TensorBoard writer initialized at: ./result/VNet_Multi_V3/LA_16/Train/20250704-215408
2025-07-04 21:54:08 - INFO - Initializing dataset...
2025-07-04 21:54:08 - INFO - Dataset contains 16 samples.
2025-07-04 21:54:08 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-04 21:54:08 - INFO - Initializing VNet model...
2025-07-04 21:54:08 - INFO - Logging is set up.
2025-07-04 21:54:08 - INFO - Process started on device: cuda:1 with seed 42.
2025-07-04 21:54:08 - INFO - Initializing dataset...
2025-07-04 21:54:08 - INFO - Dataset contains 16 samples.
2025-07-04 21:54:08 - INFO - DataLoader created with DistributedSampler. Batch size per GPU: 2.
2025-07-04 21:54:08 - INFO - Initializing VNet model...
2025-07-04 21:54:08 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-04 21:54:08 - INFO - Model wrapped with DDP. `find_unused_parameters` is set to True for multi-output model.
2025-07-04 21:54:08 - INFO - Loss function: UnifiedLoss with λ_reg=0.3, weights=[1,1]
2025-07-04 21:54:08 - INFO - Optimizer: AdamW with LR=0.0001
2025-07-04 21:54:08 - INFO - Starting training from epoch 0 to 600...
2025-07-04 21:57:16 - INFO - Epoch 56 finished. Average Training Loss: 0.3232
2025-07-04 21:57:19 - INFO - Epoch 57 finished. Average Training Loss: 0.4078
2025-07-04 21:57:23 - INFO - Epoch 58 finished. Average Training Loss: 0.4015
2025-07-04 21:57:26 - INFO - Epoch 59 finished. Average Training Loss: 0.3235
2025-07-04 21:57:29 - INFO - Epoch 60 finished. Average Training Loss: 0.3229
2025-07-04 21:57:29 - INFO - Saved checkpoint for epoch 60 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_60.pth
2025-07-04 21:57:33 - INFO - Epoch 61 finished. Average Training Loss: 0.3354
2025-07-04 21:57:36 - INFO - Epoch 62 finished. Average Training Loss: 0.2801
2025-07-04 21:57:39 - INFO - Epoch 63 finished. Average Training Loss: 0.3051
2025-07-04 21:57:42 - INFO - Epoch 64 finished. Average Training Loss: 0.2461
2025-07-04 21:57:45 - INFO - Epoch 65 finished. Average Training Loss: 0.3617
2025-07-04 21:57:48 - INFO - Epoch 66 finished. Average Training Loss: 0.2512
2025-07-04 21:57:52 - INFO - Epoch 67 finished. Average Training Loss: 0.2328
2025-07-04 21:57:55 - INFO - Epoch 68 finished. Average Training Loss: 0.2844
2025-07-04 21:57:58 - INFO - Epoch 69 finished. Average Training Loss: 0.2786
2025-07-04 21:58:01 - INFO - Epoch 70 finished. Average Training Loss: 0.2712
2025-07-04 21:58:04 - INFO - Epoch 71 finished. Average Training Loss: 0.3380
2025-07-04 21:58:08 - INFO - Epoch 72 finished. Average Training Loss: 0.2768
2025-07-04 21:58:11 - INFO - Epoch 73 finished. Average Training Loss: 0.3063
2025-07-04 21:58:14 - INFO - Epoch 74 finished. Average Training Loss: 0.2201
2025-07-04 21:58:17 - INFO - Epoch 75 finished. Average Training Loss: 0.2629
2025-07-04 21:58:20 - INFO - Epoch 76 finished. Average Training Loss: 0.2972
2025-07-04 21:58:23 - INFO - Epoch 77 finished. Average Training Loss: 0.2255
2025-07-04 21:58:27 - INFO - Epoch 78 finished. Average Training Loss: 0.2449
2025-07-04 21:58:30 - INFO - Epoch 79 finished. Average Training Loss: 0.2105
2025-07-04 21:58:33 - INFO - Epoch 80 finished. Average Training Loss: 0.2561
2025-07-04 21:58:33 - INFO - Saved checkpoint for epoch 80 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_80.pth
2025-07-04 21:58:36 - INFO - Epoch 81 finished. Average Training Loss: 0.2133
2025-07-04 21:58:39 - INFO - Epoch 82 finished. Average Training Loss: 0.2245
2025-07-04 21:58:43 - INFO - Epoch 83 finished. Average Training Loss: 0.2071
2025-07-04 21:58:46 - INFO - Epoch 84 finished. Average Training Loss: 0.2276
2025-07-04 21:58:49 - INFO - Epoch 85 finished. Average Training Loss: 0.2178
2025-07-04 21:58:52 - INFO - Epoch 86 finished. Average Training Loss: 0.1641
2025-07-04 21:58:56 - INFO - Epoch 87 finished. Average Training Loss: 0.2152
2025-07-04 21:58:58 - INFO - Epoch 88 finished. Average Training Loss: 0.2512
2025-07-04 21:59:02 - INFO - Epoch 89 finished. Average Training Loss: 0.1932
2025-07-04 21:59:05 - INFO - Epoch 90 finished. Average Training Loss: 0.1847
2025-07-04 21:59:08 - INFO - Epoch 91 finished. Average Training Loss: 0.1822
2025-07-04 21:59:11 - INFO - Epoch 92 finished. Average Training Loss: 0.1548
2025-07-04 21:59:14 - INFO - Epoch 93 finished. Average Training Loss: 0.1496
2025-07-04 21:59:18 - INFO - Epoch 94 finished. Average Training Loss: 0.2030
2025-07-04 21:59:21 - INFO - Epoch 95 finished. Average Training Loss: 0.1690
2025-07-04 21:59:24 - INFO - Epoch 96 finished. Average Training Loss: 0.2113
2025-07-04 21:59:27 - INFO - Epoch 97 finished. Average Training Loss: 0.1449
2025-07-04 21:59:30 - INFO - Epoch 98 finished. Average Training Loss: 0.1854
2025-07-04 21:59:33 - INFO - Epoch 99 finished. Average Training Loss: 0.1918
2025-07-04 21:59:37 - INFO - Epoch 100 finished. Average Training Loss: 0.1210
2025-07-04 21:59:37 - INFO - Saved checkpoint for epoch 100 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_100.pth
2025-07-04 21:59:40 - INFO - Epoch 101 finished. Average Training Loss: 0.2449
2025-07-04 21:59:43 - INFO - Epoch 102 finished. Average Training Loss: 0.2333
2025-07-04 21:59:47 - INFO - Epoch 103 finished. Average Training Loss: 0.1699
2025-07-04 21:59:50 - INFO - Epoch 104 finished. Average Training Loss: 0.2000
2025-07-04 21:59:53 - INFO - Epoch 105 finished. Average Training Loss: 0.1344
2025-07-04 21:59:56 - INFO - Epoch 106 finished. Average Training Loss: 0.1753
2025-07-04 21:59:59 - INFO - Epoch 107 finished. Average Training Loss: 0.2131
2025-07-04 22:00:02 - INFO - Epoch 108 finished. Average Training Loss: 0.1331
2025-07-04 22:00:06 - INFO - Epoch 109 finished. Average Training Loss: 0.1695
2025-07-04 22:00:09 - INFO - Epoch 110 finished. Average Training Loss: 0.1370
2025-07-04 22:00:12 - INFO - Epoch 111 finished. Average Training Loss: 0.1562
2025-07-04 22:00:15 - INFO - Epoch 112 finished. Average Training Loss: 0.1664
2025-07-04 22:00:18 - INFO - Epoch 113 finished. Average Training Loss: 0.1806
2025-07-04 22:00:21 - INFO - Epoch 114 finished. Average Training Loss: 0.1660
2025-07-04 22:00:24 - INFO - Epoch 115 finished. Average Training Loss: 0.1376
2025-07-04 22:00:27 - INFO - Epoch 116 finished. Average Training Loss: 0.1343
2025-07-04 22:00:31 - INFO - Epoch 117 finished. Average Training Loss: 0.1059
2025-07-04 22:00:34 - INFO - Epoch 118 finished. Average Training Loss: 0.1166
2025-07-04 22:00:37 - INFO - Epoch 119 finished. Average Training Loss: 0.1601
2025-07-04 22:00:40 - INFO - Epoch 120 finished. Average Training Loss: 0.1506
2025-07-04 22:00:41 - INFO - Saved checkpoint for epoch 120 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_120.pth
2025-07-04 22:00:44 - INFO - Epoch 121 finished. Average Training Loss: 0.1014
2025-07-04 22:00:47 - INFO - Epoch 122 finished. Average Training Loss: 0.1417
2025-07-04 22:00:50 - INFO - Epoch 123 finished. Average Training Loss: 0.1468
2025-07-04 22:00:53 - INFO - Epoch 124 finished. Average Training Loss: 0.1430
2025-07-04 22:00:56 - INFO - Epoch 125 finished. Average Training Loss: 0.1188
2025-07-04 22:00:59 - INFO - Epoch 126 finished. Average Training Loss: 0.1155
2025-07-04 22:01:03 - INFO - Epoch 127 finished. Average Training Loss: 0.1523
2025-07-04 22:01:06 - INFO - Epoch 128 finished. Average Training Loss: 0.1272
2025-07-04 22:01:09 - INFO - Epoch 129 finished. Average Training Loss: 0.1616
2025-07-04 22:01:12 - INFO - Epoch 130 finished. Average Training Loss: 0.0834
2025-07-04 22:01:15 - INFO - Epoch 131 finished. Average Training Loss: 0.1035
2025-07-04 22:01:18 - INFO - Epoch 132 finished. Average Training Loss: 0.1007
2025-07-04 22:01:21 - INFO - Epoch 133 finished. Average Training Loss: 0.0616
2025-07-04 22:01:25 - INFO - Epoch 134 finished. Average Training Loss: 0.1431
2025-07-04 22:01:28 - INFO - Epoch 135 finished. Average Training Loss: 0.0761
2025-07-04 22:01:31 - INFO - Epoch 136 finished. Average Training Loss: 0.0966
2025-07-04 22:01:34 - INFO - Epoch 137 finished. Average Training Loss: 0.1260
2025-07-04 22:01:37 - INFO - Epoch 138 finished. Average Training Loss: 0.0791
2025-07-04 22:01:41 - INFO - Epoch 139 finished. Average Training Loss: 0.0916
2025-07-04 22:01:44 - INFO - Epoch 140 finished. Average Training Loss: 0.1406
2025-07-04 22:01:44 - INFO - Saved checkpoint for epoch 140 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_140.pth
2025-07-04 22:01:48 - INFO - Epoch 141 finished. Average Training Loss: 0.0887
2025-07-04 22:01:50 - INFO - Epoch 142 finished. Average Training Loss: 0.0670
2025-07-04 22:01:54 - INFO - Epoch 143 finished. Average Training Loss: 0.1141
2025-07-04 22:01:57 - INFO - Epoch 144 finished. Average Training Loss: 0.0938
2025-07-04 22:02:00 - INFO - Epoch 145 finished. Average Training Loss: 0.1458
2025-07-04 22:02:03 - INFO - Epoch 146 finished. Average Training Loss: 0.0684
2025-07-04 22:02:07 - INFO - Epoch 147 finished. Average Training Loss: 0.0330
2025-07-04 22:02:09 - INFO - Epoch 148 finished. Average Training Loss: 0.0433
2025-07-04 22:02:13 - INFO - Epoch 149 finished. Average Training Loss: 0.0920
2025-07-04 22:02:16 - INFO - Epoch 150 finished. Average Training Loss: 0.0930
2025-07-04 22:02:19 - INFO - Epoch 151 finished. Average Training Loss: 0.0618
2025-07-04 22:02:22 - INFO - Epoch 152 finished. Average Training Loss: 0.0788
2025-07-04 22:02:26 - INFO - Epoch 153 finished. Average Training Loss: 0.0485
2025-07-04 22:02:29 - INFO - Epoch 154 finished. Average Training Loss: 0.0273
2025-07-04 22:02:32 - INFO - Epoch 155 finished. Average Training Loss: 0.0431
2025-07-04 22:02:35 - INFO - Epoch 156 finished. Average Training Loss: 0.0456
2025-07-04 22:02:38 - INFO - Epoch 157 finished. Average Training Loss: 0.0167
2025-07-04 22:02:41 - INFO - Epoch 158 finished. Average Training Loss: 0.1121
2025-07-04 22:02:44 - INFO - Epoch 159 finished. Average Training Loss: 0.0537
2025-07-04 22:02:48 - INFO - Epoch 160 finished. Average Training Loss: 0.0492
2025-07-04 22:02:48 - INFO - Saved checkpoint for epoch 160 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_160.pth
2025-07-04 22:02:51 - INFO - Epoch 161 finished. Average Training Loss: 0.0676
2025-07-04 22:02:54 - INFO - Epoch 162 finished. Average Training Loss: 0.0625
2025-07-04 22:02:58 - INFO - Epoch 163 finished. Average Training Loss: 0.0168
2025-07-04 22:03:01 - INFO - Epoch 164 finished. Average Training Loss: 0.0518
2025-07-04 22:03:04 - INFO - Epoch 165 finished. Average Training Loss: 0.0835
2025-07-04 22:03:07 - INFO - Epoch 166 finished. Average Training Loss: -0.0022
2025-07-04 22:03:10 - INFO - Epoch 167 finished. Average Training Loss: 0.0691
2025-07-04 22:03:13 - INFO - Epoch 168 finished. Average Training Loss: 0.0052
2025-07-04 22:03:17 - INFO - Epoch 169 finished. Average Training Loss: 0.0464
2025-07-04 22:03:20 - INFO - Epoch 170 finished. Average Training Loss: 0.0319
2025-07-04 22:03:23 - INFO - Epoch 171 finished. Average Training Loss: 0.0303
2025-07-04 22:03:26 - INFO - Epoch 172 finished. Average Training Loss: 0.0330
2025-07-04 22:03:29 - INFO - Epoch 173 finished. Average Training Loss: 0.0374
2025-07-04 22:03:32 - INFO - Epoch 174 finished. Average Training Loss: 0.0116
2025-07-04 22:03:36 - INFO - Epoch 175 finished. Average Training Loss: 0.1280
2025-07-04 22:03:39 - INFO - Epoch 176 finished. Average Training Loss: -0.0060
2025-07-04 22:03:42 - INFO - Epoch 177 finished. Average Training Loss: 0.0510
2025-07-04 22:03:45 - INFO - Epoch 178 finished. Average Training Loss: 0.0181
2025-07-04 22:03:48 - INFO - Epoch 179 finished. Average Training Loss: 0.0064
2025-07-04 22:03:52 - INFO - Epoch 180 finished. Average Training Loss: 0.0262
2025-07-04 22:03:52 - INFO - Saved checkpoint for epoch 180 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_180.pth
2025-07-04 22:03:55 - INFO - Epoch 181 finished. Average Training Loss: -0.0042
2025-07-04 22:03:58 - INFO - Epoch 182 finished. Average Training Loss: 0.0156
2025-07-04 22:04:02 - INFO - Epoch 183 finished. Average Training Loss: -0.0029
2025-07-04 22:04:05 - INFO - Epoch 184 finished. Average Training Loss: -0.0407
2025-07-04 22:04:08 - INFO - Epoch 185 finished. Average Training Loss: -0.0163
2025-07-04 22:04:11 - INFO - Epoch 186 finished. Average Training Loss: -0.0550
2025-07-04 22:04:14 - INFO - Epoch 187 finished. Average Training Loss: 0.0639
2025-07-04 22:04:17 - INFO - Epoch 188 finished. Average Training Loss: -0.0327
2025-07-04 22:04:21 - INFO - Epoch 189 finished. Average Training Loss: 0.0016
2025-07-04 22:04:24 - INFO - Epoch 190 finished. Average Training Loss: -0.0734
2025-07-04 22:04:27 - INFO - Epoch 191 finished. Average Training Loss: 0.0588
2025-07-04 22:04:30 - INFO - Epoch 192 finished. Average Training Loss: -0.0215
2025-07-04 22:04:33 - INFO - Epoch 193 finished. Average Training Loss: 0.0720
2025-07-04 22:04:36 - INFO - Epoch 194 finished. Average Training Loss: -0.0083
2025-07-04 22:04:40 - INFO - Epoch 195 finished. Average Training Loss: -0.0056
2025-07-04 22:04:43 - INFO - Epoch 196 finished. Average Training Loss: 0.0185
2025-07-04 22:04:46 - INFO - Epoch 197 finished. Average Training Loss: 0.0018
2025-07-04 22:04:49 - INFO - Epoch 198 finished. Average Training Loss: -0.0080
2025-07-04 22:04:52 - INFO - Epoch 199 finished. Average Training Loss: 0.0125
2025-07-04 22:04:56 - INFO - Epoch 200 finished. Average Training Loss: 0.0024
2025-07-04 22:04:56 - INFO - Saved checkpoint for epoch 200 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_200.pth
2025-07-04 22:04:59 - INFO - Epoch 201 finished. Average Training Loss: -0.0140
2025-07-04 22:05:02 - INFO - Epoch 202 finished. Average Training Loss: -0.0160
2025-07-04 22:05:06 - INFO - Epoch 203 finished. Average Training Loss: 0.0083
2025-07-04 22:05:09 - INFO - Epoch 204 finished. Average Training Loss: 0.0263
2025-07-04 22:05:12 - INFO - Epoch 205 finished. Average Training Loss: -0.0101
2025-07-04 22:05:15 - INFO - Epoch 206 finished. Average Training Loss: 0.0309
2025-07-04 22:05:19 - INFO - Epoch 207 finished. Average Training Loss: -0.0749
2025-07-04 22:05:21 - INFO - Epoch 208 finished. Average Training Loss: -0.0317
2025-07-04 22:05:25 - INFO - Epoch 209 finished. Average Training Loss: 0.0480
2025-07-04 22:05:28 - INFO - Epoch 210 finished. Average Training Loss: -0.0406
2025-07-04 22:05:31 - INFO - Epoch 211 finished. Average Training Loss: -0.0407
2025-07-04 22:05:35 - INFO - Epoch 212 finished. Average Training Loss: -0.0239
2025-07-04 22:05:38 - INFO - Epoch 213 finished. Average Training Loss: -0.0572
2025-07-04 22:05:41 - INFO - Epoch 214 finished. Average Training Loss: -0.0350
2025-07-04 22:05:44 - INFO - Epoch 215 finished. Average Training Loss: -0.0007
2025-07-04 22:05:47 - INFO - Epoch 216 finished. Average Training Loss: -0.0959
2025-07-04 22:05:50 - INFO - Epoch 217 finished. Average Training Loss: -0.0440
2025-07-04 22:05:54 - INFO - Epoch 218 finished. Average Training Loss: -0.0078
2025-07-04 22:05:56 - INFO - Epoch 219 finished. Average Training Loss: -0.0619
2025-07-04 22:06:00 - INFO - Epoch 220 finished. Average Training Loss: -0.0855
2025-07-04 22:06:00 - INFO - Saved checkpoint for epoch 220 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_220.pth
2025-07-04 22:06:03 - INFO - Epoch 221 finished. Average Training Loss: -0.0310
2025-07-04 22:06:06 - INFO - Epoch 222 finished. Average Training Loss: -0.0903
2025-07-04 22:06:10 - INFO - Epoch 223 finished. Average Training Loss: -0.0543
2025-07-04 22:06:13 - INFO - Epoch 224 finished. Average Training Loss: -0.0478
2025-07-04 22:06:16 - INFO - Epoch 225 finished. Average Training Loss: -0.0696
2025-07-04 22:06:19 - INFO - Epoch 226 finished. Average Training Loss: -0.0099
2025-07-04 22:06:22 - INFO - Epoch 227 finished. Average Training Loss: -0.0581
2025-07-04 22:06:25 - INFO - Epoch 228 finished. Average Training Loss: -0.0128
2025-07-04 22:06:29 - INFO - Epoch 229 finished. Average Training Loss: -0.0005
2025-07-04 22:06:32 - INFO - Epoch 230 finished. Average Training Loss: -0.0689
2025-07-04 22:06:35 - INFO - Epoch 231 finished. Average Training Loss: -0.1101
2025-07-04 22:06:38 - INFO - Epoch 232 finished. Average Training Loss: -0.0616
2025-07-04 22:06:41 - INFO - Epoch 233 finished. Average Training Loss: -0.0864
2025-07-04 22:06:44 - INFO - Epoch 234 finished. Average Training Loss: -0.0850
2025-07-04 22:06:48 - INFO - Epoch 235 finished. Average Training Loss: -0.0479
2025-07-04 22:06:51 - INFO - Epoch 236 finished. Average Training Loss: -0.0513
2025-07-04 22:06:54 - INFO - Epoch 237 finished. Average Training Loss: -0.1260
2025-07-04 22:06:57 - INFO - Epoch 238 finished. Average Training Loss: -0.0960
2025-07-04 22:07:00 - INFO - Epoch 239 finished. Average Training Loss: -0.0932
2025-07-04 22:07:03 - INFO - Epoch 240 finished. Average Training Loss: -0.0902
2025-07-04 22:07:04 - INFO - Saved checkpoint for epoch 240 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_240.pth
2025-07-04 22:07:07 - INFO - Epoch 241 finished. Average Training Loss: -0.0285
2025-07-04 22:07:10 - INFO - Epoch 242 finished. Average Training Loss: -0.0353
2025-07-04 22:07:13 - INFO - Epoch 243 finished. Average Training Loss: -0.0647
2025-07-04 22:07:17 - INFO - Epoch 244 finished. Average Training Loss: -0.0874
2025-07-04 22:07:20 - INFO - Epoch 245 finished. Average Training Loss: -0.0903
2025-07-04 22:07:23 - INFO - Epoch 246 finished. Average Training Loss: -0.1509
2025-07-04 22:07:26 - INFO - Epoch 247 finished. Average Training Loss: -0.0970
2025-07-04 22:07:29 - INFO - Epoch 248 finished. Average Training Loss: -0.0591
2025-07-04 22:07:33 - INFO - Epoch 249 finished. Average Training Loss: -0.0960
2025-07-04 22:07:36 - INFO - Epoch 250 finished. Average Training Loss: -0.0895
2025-07-04 22:07:39 - INFO - Epoch 251 finished. Average Training Loss: -0.1198
2025-07-04 22:07:42 - INFO - Epoch 252 finished. Average Training Loss: -0.0601
2025-07-04 22:07:45 - INFO - Epoch 253 finished. Average Training Loss: -0.0996
2025-07-04 22:07:48 - INFO - Epoch 254 finished. Average Training Loss: -0.1174
2025-07-04 22:07:52 - INFO - Epoch 255 finished. Average Training Loss: -0.0946
2025-07-04 22:07:55 - INFO - Epoch 256 finished. Average Training Loss: -0.1151
2025-07-04 22:07:58 - INFO - Epoch 257 finished. Average Training Loss: -0.1234
2025-07-04 22:08:01 - INFO - Epoch 258 finished. Average Training Loss: -0.1417
2025-07-04 22:08:04 - INFO - Epoch 259 finished. Average Training Loss: -0.1208
2025-07-04 22:08:07 - INFO - Epoch 260 finished. Average Training Loss: -0.1295
2025-07-04 22:08:08 - INFO - Saved checkpoint for epoch 260 to ./result/VNet_Multi_V3/LA_16/Pth/model_epoch_260.pth
2025-07-04 22:08:11 - INFO - Epoch 261 finished. Average Training Loss: -0.0492
2025-07-04 22:08:14 - INFO - Epoch 262 finished. Average Training Loss: -0.0686
2025-07-04 22:08:17 - INFO - Epoch 263 finished. Average Training Loss: -0.1178
